time,longitude,latitude,u10
1980-01-19 11:00:00,198.25,60.75,-2.569475824363268
1980-01-19 12:00:00,198.25,60.75,-1.9209811939556576
1980-01-19 13:00:00,198.25,60.75,-2.2036087045213626
1980-01-19 14:00:00,198.25,60.75,-2.573347434097045
1980-01-19 15:00:00,198.25,60.75,-2.0013170959315256
1980-01-19 16:00:00,198.25,60.75,-1.0092171016512257
1980-01-19 17:00:00,198.25,60.75,-0.38104842234594294
1980-01-19 18:00:00,198.25,60.75,-0.6056017869049963
1980-01-19 19:00:00,198.25,60.75,-1.095360418227759
1980-01-19 20:00:00,198.25,60.75,-1.2240914418758368
1980-01-19 21:00:00,198.25,60.75,-1.263775441647049
1980-01-19 22:00:00,198.25,60.75,-1.0818097841595402
1980-01-19 23:00:00,198.25,60.75,-0.3113594471379608
1980-01-20 00:00:00,198.25,60.75,0.07580152623971692
1980-01-20 01:00:00,198.25,60.75,0.12322874547848262
1980-01-20 02:00:00,198.25,60.75,0.23453752532456518
1980-01-20 03:00:00,198.25,60.75,-0.5620461774000076
