time,longitude,latitude,u10
1980-01-10 04:00:00,212.0,64.75,-0.11584315558223368
1980-01-10 05:00:00,212.0,64.75,-0.56494988470034
1980-01-10 06:00:00,212.0,64.75,-0.7449797373209606
1980-01-10 07:00:00,212.0,64.75,-0.9482392483442412
1980-01-10 08:00:00,212.0,64.75,-0.8940367120713666
1980-01-10 09:00:00,212.0,64.75,-0.7411081275871836
1980-01-10 10:00:00,212.0,64.75,-0.5049399338268001
1980-01-10 11:00:00,212.0,64.75,-0.5078436411271325
1980-01-10 12:00:00,212.0,64.75,-0.7682093957236211
1980-01-10 13:00:00,212.0,64.75,-1.0701949549582102
1980-01-10 14:00:00,212.0,64.75,-1.1263332960979735
1980-01-10 15:00:00,212.0,64.75,-1.1524666618009665
1980-01-10 16:00:00,212.0,64.75,-1.248289002711942
1980-01-10 17:00:00,212.0,64.75,-1.1660172958691852
1980-01-10 18:00:00,212.0,64.75,-0.8988762242385873
1980-01-10 19:00:00,212.0,64.75,-0.896940419371699
1980-01-10 20:00:00,212.0,64.75,-0.9753405164806788
1980-01-10 21:00:00,212.0,64.75,-0.8040217857610563
1980-01-10 22:00:00,212.0,64.75,-0.8950046145048107
1980-01-10 23:00:00,212.0,64.75,-0.7052957375497484
1980-01-11 00:00:00,212.0,64.75,-0.6917451034815296
1980-01-11 01:00:00,212.0,64.75,-0.6714191523792015
1980-01-11 02:00:00,212.0,64.75,-0.6481894939765409
1980-01-11 03:00:00,212.0,64.75,-0.5852758358026682
1980-01-11 04:00:00,212.0,64.75,-0.5136510557277978
1980-01-11 05:00:00,212.0,64.75,-0.4923572021920255
1980-01-11 06:00:00,212.0,64.75,-0.549463445765233
1980-01-11 07:00:00,212.0,64.75,-0.6520611037103179
1980-01-11 08:00:00,212.0,64.75,-0.8272514441637169
1980-01-11 09:00:00,212.0,64.75,-0.9221058826412483
1980-01-11 10:00:00,212.0,64.75,-0.9801800286478999
1980-01-11 11:00:00,212.0,64.75,-0.9995380773167839
1980-01-11 12:00:00,212.0,64.75,-0.6801302742801996
1980-01-11 13:00:00,212.0,64.75,-0.7585303713891793
