Time,precip_mm_ERA5_12km,FAIRBANKS INTL AP,month
1976-03-08,1.686,0.254,Mar
1976-03-09,0.128,0.000,Mar
1976-03-10,0.885,0.254,Mar
1976-03-11,0.267,0.000,Mar
1976-03-12,0.101,1.016,Mar
1976-03-13,1.186,1.778,Mar
1976-03-14,1.643,0.508,Mar
1976-03-15,0.058,0.000,Mar
1976-03-16,1.045,3.048,Mar
1976-03-17,0.522,0.508,Mar
1976-03-18,4.365,1.524,Mar
1976-03-19,0.184,0.254,Mar
1976-03-20,0.055,0.000,Mar
1976-03-21,0.003,0.000,Mar
1976-03-22,0.000,0.000,Mar
1976-03-23,0.051,0.254,Mar
1976-03-24,0.508,0.508,Mar
1976-03-25,1.112,0.254,Mar
1976-03-26,0.373,0.000,Mar
1976-03-27,0.067,0.000,Mar
1976-03-28,0.434,0.000,Mar
1976-03-29,0.749,0.254,Mar
1976-03-30,0.053,0.000,Mar
1976-03-31,0.019,0.000,Mar
1976-04-01,0.084,0.000,Apr
1976-04-02,0.027,0.000,Apr
1976-04-03,0.000,0.000,Apr
1976-04-04,0.030,0.000,Apr
1976-04-05,0.023,0.000,Apr
1976-04-06,0.238,0.000,Apr
1976-04-07,0.043,0.254,Apr
1976-04-08,0.000,0.000,Apr
1976-04-09,0.145,1.016,Apr
1976-04-10,0.218,0.000,Apr
1976-04-11,0.016,0.000,Apr
1976-04-12,0.025,0.000,Apr
1976-04-13,1.715,1.016,Apr
1976-04-14,0.018,0.000,Apr
1976-04-15,0.024,0.000,Apr
1976-04-16,0.000,0.000,Apr
1976-04-17,0.000,0.000,Apr
1976-04-18,0.000,0.000,Apr
1976-04-19,0.000,0.000,Apr
1976-04-20,0.002,0.000,Apr
1976-04-21,0.015,0.000,Apr
1976-04-22,0.138,0.000,Apr
1976-04-23,0.005,0.000,Apr
1976-04-24,0.006,0.000,Apr
1976-04-25,0.108,0.000,Apr
1976-04-26,0.398,0.254,Apr
1976-04-27,0.025,0.000,Apr
1976-04-28,0.000,0.000,Apr
1976-04-29,0.000,0.000,Apr
1976-04-30,0.000,0.000,Apr
1976-05-01,0.000,0.000,May
1976-05-02,2.743,2.032,May
1976-05-03,0.589,0.254,May
1976-05-04,4.112,1.270,May
1976-05-05,0.036,0.000,May
1976-05-06,0.178,0.254,May
1976-05-07,0.205,0.254,May
1976-05-08,5.154,2.794,May
1976-05-09,0.205,0.254,May
1976-05-10,2.284,0.762,May
1976-05-11,0.143,0.254,May
1976-05-12,0.212,0.254,May
1976-05-13,1.614,0.508,May
1976-05-14,0.275,2.540,May
1976-05-15,0.360,0.508,May
1976-05-16,0.042,0.000,May
1976-05-17,0.000,0.000,May
1976-05-18,0.000,0.000,May
1976-05-19,0.020,0.000,May
1976-05-20,8.111,1.524,May
1976-05-21,1.427,5.334,May
1976-05-22,1.531,0.254,May
1976-05-23,4.447,1.270,May
1976-05-24,0.923,0.000,May
1976-05-25,0.000,0.000,May
1976-05-26,2.579,0.000,May
1976-05-27,4.751,3.810,May
1976-05-28,5.550,0.254,May
1976-05-29,4.982,0.508,May
1976-05-30,0.038,0.254,May
1976-05-31,0.096,0.000,May
1976-06-01,0.000,0.000,Jun
1976-06-02,0.000,0.000,Jun
1976-06-03,11.839,4.064,Jun
1976-06-04,2.047,0.000,Jun
1976-06-05,0.063,0.000,Jun
1976-06-06,2.697,0.508,Jun
1976-06-07,0.299,0.000,Jun
1976-06-08,3.210,0.508,Jun
1976-06-09,0.000,0.000,Jun
1976-06-10,0.000,0.000,Jun
1976-06-11,0.000,0.000,Jun
1976-06-12,0.000,0.000,Jun
1976-06-13,0.000,0.000,Jun
1976-06-14,0.016,0.000,Jun
1976-06-15,3.530,0.000,Jun
1976-06-16,0.201,0.254,Jun
1976-06-17,0.998,9.398,Jun
1976-06-18,1.226,0.000,Jun
1976-06-19,0.000,0.000,Jun
1976-06-20,0.067,0.000,Jun
1976-06-21,0.024,0.254,Jun
1976-06-22,0.159,0.000,Jun
1976-06-23,0.003,0.254,Jun
1976-06-24,0.026,0.000,Jun
1976-06-25,5.658,3.810,Jun
1976-06-26,0.000,0.000,Jun
1976-06-27,0.076,0.000,Jun
1976-06-28,0.321,4.572,Jun
1976-06-29,0.362,4.318,Jun
1976-06-30,0.431,0.000,Jun
1976-07-01,1.717,1.016,Jul
1976-07-02,1.090,0.254,Jul
1976-07-03,0.215,0.254,Jul
1976-07-04,3.595,1.778,Jul
1976-07-05,1.383,0.254,Jul
1976-07-06,0.000,0.000,Jul
1976-07-07,0.000,1.016,Jul
1976-07-08,0.000,0.508,Jul
1976-07-09,0.000,0.254,Jul
1976-07-10,0.000,0.000,Jul
1976-07-11,0.726,0.000,Jul
1976-07-12,0.000,0.000,Jul
1976-07-13,0.099,0.000,Jul
1976-07-14,0.153,0.000,Jul
1976-07-15,15.291,0.508,Jul
1976-07-16,0.109,2.794,Jul
1976-07-17,8.062,5.588,Jul
1976-07-18,0.057,8.128,Jul
1976-07-19,0.002,0.000,Jul
1976-07-20,0.000,0.000,Jul
1976-07-21,0.000,0.254,Jul
1976-07-22,0.143,0.254,Jul
1976-07-23,0.132,0.254,Jul
1976-07-24,5.515,0.000,Jul
1976-07-25,0.465,11.430,Jul
1976-07-26,2.104,7.366,Jul
1976-07-27,0.315,0.000,Jul
1976-07-28,0.003,0.000,Jul
1976-07-29,0.000,0.000,Jul
1976-07-30,0.049,0.254,Jul
1976-07-31,0.000,0.000,Jul
1976-08-01,0.000,0.000,Aug
1976-08-02,1.670,0.000,Aug
1976-08-03,24.253,0.000,Aug
1976-08-04,0.529,0.000,Aug
1976-08-05,0.000,0.000,Aug
1976-08-06,0.006,0.000,Aug
1976-08-07,1.529,5.334,Aug
1976-08-08,0.110,0.000,Aug
1976-08-09,0.298,0.254,Aug
1976-08-10,0.155,0.000,Aug
1976-08-11,1.470,0.254,Aug
1976-08-12,2.333,9.398,Aug
1976-08-13,0.000,0.000,Aug
1976-08-14,0.002,0.000,Aug
1976-08-15,0.192,0.254,Aug
1976-08-16,4.765,2.032,Aug
1976-08-17,0.883,0.254,Aug
1976-08-18,0.234,0.508,Aug
1976-08-19,3.187,0.254,Aug
1976-08-20,0.204,0.000,Aug
1976-08-21,0.469,0.000,Aug
1976-08-22,0.042,0.000,Aug
1976-08-23,0.007,0.000,Aug
1976-08-24,0.000,0.000,Aug
1976-08-25,0.000,0.000,Aug
1976-08-26,0.000,0.000,Aug
1976-08-27,0.000,0.000,Aug
1976-08-28,0.017,0.000,Aug
1976-08-29,0.001,0.254,Aug
1976-08-30,5.157,0.000,Aug
1976-08-31,4.152,0.000,Aug
1976-09-01,0.001,0.762,Sep
1976-09-02,0.004,0.000,Sep
1976-09-03,0.000,0.254,Sep
1976-09-04,2.181,0.254,Sep
1976-09-05,0.000,0.000,Sep
1976-09-06,0.000,0.000,Sep
1976-09-07,0.191,0.254,Sep
1976-09-08,1.343,0.254,Sep
1976-09-09,1.013,0.254,Sep
1976-09-10,0.260,0.254,Sep
1976-09-11,0.286,0.000,Sep
1976-09-12,0.000,0.000,Sep
1976-09-13,0.000,0.000,Sep
1976-09-14,0.392,0.508,Sep
1976-09-15,0.608,0.254,Sep
1976-09-16,1.123,13.208,Sep
1976-09-17,0.010,0.000,Sep
1976-09-18,2.091,0.000,Sep
1976-09-19,0.640,0.000,Sep
1976-09-20,1.431,0.254,Sep
1976-09-21,0.487,0.000,Sep
1976-09-22,1.384,2.032,Sep
1976-09-23,0.123,0.000,Sep
1976-09-24,0.353,0.000,Sep
1976-09-25,2.337,0.000,Sep
1976-09-26,0.004,0.000,Sep
1976-09-27,0.000,0.000,Sep
1976-09-28,5.593,9.652,Sep
1976-09-29,1.084,0.254,Sep
1976-09-30,0.000,0.000,Sep
1976-10-01,0.002,0.000,Oct
1976-10-02,0.000,0.000,Oct
1976-10-03,0.001,0.000,Oct
1976-10-04,0.168,0.000,Oct
1976-10-05,0.000,0.000,Oct
1976-10-06,0.201,0.508,Oct
1976-10-07,10.029,3.302,Oct
1976-10-08,0.774,0.000,Oct
1976-10-09,0.061,0.254,Oct
1976-10-10,0.086,0.254,Oct
1976-10-11,0.109,0.254,Oct
1976-10-12,0.000,0.000,Oct
1976-10-13,0.003,0.000,Oct
1976-10-14,0.559,1.016,Oct
1976-10-15,0.011,0.000,Oct
1976-10-16,0.635,0.000,Oct
1976-10-17,1.107,0.000,Oct
1976-10-18,1.105,0.254,Oct
1976-10-19,0.000,0.000,Oct
1976-10-20,1.424,0.254,Oct
1976-10-21,0.083,0.000,Oct
1976-10-22,0.092,0.254,Oct
1976-10-23,1.684,4.826,Oct
1976-10-24,3.011,3.302,Oct
1976-10-25,5.771,4.064,Oct
1976-10-26,1.662,1.270,Oct
1976-10-27,0.000,0.254,Oct
1976-10-28,0.251,2.032,Oct
1976-10-29,0.112,0.254,Oct
1976-10-30,1.567,0.254,Oct
1976-10-31,0.510,1.524,Oct
1976-11-01,0.011,0.254,Nov
1976-11-02,0.204,0.254,Nov
1976-11-03,0.100,0.508,Nov
1976-11-04,0.907,0.254,Nov
1976-11-05,1.385,0.254,Nov
1976-11-06,0.051,0.000,Nov
1976-11-07,0.034,0.000,Nov
1976-11-08,0.023,0.254,Nov
1976-11-09,1.010,0.000,Nov
1976-11-10,0.127,0.000,Nov
1976-11-11,0.003,0.000,Nov
1976-11-12,0.682,0.000,Nov
1976-11-13,0.289,0.254,Nov
1976-11-14,0.000,0.000,Nov
1976-11-15,0.003,0.000,Nov
1976-11-16,0.694,0.000,Nov
1976-11-17,5.128,0.254,Nov
1976-11-18,3.862,0.254,Nov
1976-11-19,0.000,0.254,Nov
1976-11-20,0.000,0.000,Nov
1976-11-21,0.177,0.000,Nov
1976-11-22,0.000,0.000,Nov
1976-11-23,0.000,0.254,Nov
1976-11-24,0.397,1.524,Nov
1976-11-25,0.408,0.254,Nov
1976-11-26,1.515,0.254,Nov
1976-11-27,2.830,0.254,Nov
1976-11-28,1.704,0.254,Nov
1976-11-29,2.170,0.508,Nov
1976-11-30,3.895,0.254,Nov
1976-12-01,6.894,1.524,Dec
1976-12-02,1.827,0.254,Dec
1976-12-03,0.018,0.000,Dec
1976-12-04,0.000,0.000,Dec
1976-12-05,0.000,0.000,Dec
1976-12-06,0.079,0.254,Dec
1976-12-07,0.098,0.254,Dec
1976-12-08,0.000,0.000,Dec
1976-12-09,0.028,0.254,Dec
1976-12-10,0.127,0.508,Dec
1976-12-11,0.088,0.000,Dec
1976-12-12,0.406,0.000,Dec
1976-12-13,0.018,0.000,Dec
1976-12-14,0.369,0.000,Dec
1976-12-15,0.620,0.254,Dec
1976-12-16,0.197,0.254,Dec
1976-12-17,0.128,0.254,Dec
1976-12-18,0.012,0.000,Dec
1976-12-19,0.154,0.000,Dec
1976-12-20,0.003,0.000,Dec
1976-12-21,0.047,0.000,Dec
1976-12-22,0.251,0.254,Dec
1976-12-23,0.000,0.000,Dec
1976-12-24,0.000,0.000,Dec
1976-12-25,0.000,0.000,Dec
1976-12-26,0.000,0.000,Dec
1976-12-27,0.673,0.254,Dec
1976-12-28,0.000,0.000,Dec
1976-12-29,0.000,0.000,Dec
1976-12-30,0.013,0.000,Dec
1976-12-31,0.008,0.254,Dec
1977-01-01,0.048,0.000,Jan
1977-01-02,2.357,0.000,Jan
1977-01-03,0.066,0.000,Jan
1977-01-04,1.187,0.000,Jan
1977-01-05,2.429,0.508,Jan
1977-01-06,0.104,0.254,Jan
1977-01-07,0.000,0.000,Jan
1977-01-08,0.187,1.016,Jan
1977-01-09,0.016,0.254,Jan
1977-01-10,0.164,0.000,Jan
1977-01-11,4.140,0.508,Jan
1977-01-12,0.003,0.254,Jan
1977-01-13,0.003,0.000,Jan
1977-01-14,0.000,0.000,Jan
1977-01-15,0.000,0.000,Jan
1977-01-16,0.015,0.000,Jan
1977-01-17,0.005,0.000,Jan
1977-01-18,0.058,0.000,Jan
1977-01-19,0.003,0.254,Jan
1977-01-20,0.014,0.254,Jan
1977-01-21,0.172,0.000,Jan
1977-01-22,0.030,0.000,Jan
1977-01-23,0.028,0.000,Jan
1977-01-24,2.940,0.000,Jan
1977-01-25,0.001,0.000,Jan
1977-01-26,4.281,4.572,Jan
1977-01-27,0.139,0.254,Jan
1977-01-28,0.277,0.254,Jan
1977-01-29,0.000,0.000,Jan
1977-01-30,0.000,0.000,Jan
1977-01-31,2.363,1.016,Jan
1977-02-01,10.320,10.414,Feb
1977-02-02,10.013,6.858,Feb
1977-02-03,0.244,0.000,Feb
1977-02-04,0.550,0.000,Feb
1977-02-05,0.163,0.000,Feb
1977-02-06,0.012,0.000,Feb
1977-02-07,0.065,0.000,Feb
1977-02-08,0.192,0.000,Feb
1977-02-09,0.015,0.000,Feb
1977-02-10,0.226,0.000,Feb
1977-02-11,0.070,0.254,Feb
1977-02-12,0.071,0.000,Feb
1977-02-13,0.043,0.000,Feb
1977-02-14,0.048,0.000,Feb
1977-02-15,0.040,0.000,Feb
1977-02-16,0.058,0.000,Feb
1977-02-17,0.000,0.000,Feb
1977-02-18,0.331,0.000,Feb
1977-02-19,0.096,0.000,Feb
1977-02-20,0.001,0.000,Feb
1977-02-21,0.012,0.254,Feb
1977-02-22,0.839,0.508,Feb
1977-02-23,1.982,1.270,Feb
1977-02-24,0.025,0.000,Feb
1977-02-25,1.820,0.254,Feb
1977-02-26,0.912,1.016,Feb
1977-02-27,0.526,0.508,Feb
1977-02-28,0.275,0.254,Feb
1977-03-01,0.008,0.000,Mar
1977-03-02,1.101,0.254,Mar
1977-03-03,0.896,1.778,Mar
1977-03-04,1.141,0.254,Mar
1977-03-05,1.824,0.254,Mar
1977-03-06,0.016,0.000,Mar
1977-03-07,0.003,0.000,Mar
1977-03-08,0.003,0.000,Mar
1977-03-09,0.031,0.000,Mar
1977-03-10,0.046,0.254,Mar
1977-03-11,1.524,1.016,Mar
1977-03-12,0.189,0.000,Mar
1977-03-13,2.595,1.016,Mar
1977-03-14,0.466,0.254,Mar
1977-03-15,1.440,1.524,Mar
1977-03-16,0.715,0.254,Mar
1977-03-17,3.485,0.254,Mar
1977-03-18,0.723,0.254,Mar
1977-03-19,0.131,0.000,Mar
1977-03-20,0.293,0.000,Mar
1977-03-21,0.047,0.000,Mar
1977-03-22,0.031,0.000,Mar
1977-03-23,0.736,0.000,Mar
1977-03-24,0.057,0.000,Mar
1977-03-25,0.053,0.000,Mar
1977-03-26,0.830,0.508,Mar
1977-03-27,0.068,0.000,Mar
1977-03-28,0.787,0.254,Mar
1977-03-29,0.277,0.000,Mar
1977-03-30,1.655,0.254,Mar
1977-03-31,0.038,0.000,Mar
1977-04-01,0.987,0.508,Apr
1977-04-02,2.321,2.794,Apr
1977-04-03,0.924,0.254,Apr
1977-04-04,6.619,2.032,Apr
1977-04-05,2.585,0.254,Apr
1977-04-06,0.579,1.016,Apr
1977-04-07,0.137,0.000,Apr
1977-04-08,0.122,0.000,Apr
1977-04-09,0.085,0.000,Apr
1977-04-10,0.019,0.000,Apr
1977-04-11,1.908,0.254,Apr
1977-04-12,3.381,2.032,Apr
1977-04-13,0.005,0.000,Apr
1977-04-14,0.045,0.000,Apr
1977-04-15,0.127,0.000,Apr
1977-04-16,0.122,0.000,Apr
1977-04-17,0.085,0.000,Apr
1977-04-18,0.094,0.000,Apr
1977-04-19,0.000,0.000,Apr
1977-04-20,1.048,0.000,Apr
1977-04-21,0.477,0.000,Apr
1977-04-22,0.640,0.254,Apr
1977-04-23,0.099,0.000,Apr
1977-04-24,1.048,0.000,Apr
1977-04-25,1.184,0.254,Apr
1977-04-26,0.284,0.254,Apr
1977-04-27,0.630,0.254,Apr
1977-04-28,0.002,0.000,Apr
1977-04-29,0.000,0.000,Apr
1977-04-30,0.113,0.000,Apr
1977-05-01,0.098,0.000,May
1977-05-02,0.171,0.000,May
1977-05-03,0.206,0.000,May
1977-05-04,0.009,0.254,May
1977-05-05,0.325,0.000,May
1977-05-06,1.770,1.270,May
1977-05-07,1.345,1.270,May
1977-05-08,0.026,0.254,May
1977-05-09,1.261,1.778,May
1977-05-10,0.099,0.000,May
1977-05-11,0.011,0.000,May
1977-05-12,1.137,0.508,May
1977-05-13,2.584,0.254,May
1977-05-14,1.260,0.762,May
1977-05-15,1.029,0.762,May
1977-05-16,0.046,0.000,May
1977-05-17,4.467,0.000,May
1977-05-18,0.000,0.000,May
1977-05-19,1.285,0.000,May
1977-05-20,0.022,0.000,May
1977-05-21,0.166,0.000,May
1977-05-22,0.008,0.000,May
1977-05-23,1.734,6.350,May
1977-05-24,0.472,1.016,May
1977-05-25,0.241,0.000,May
1977-05-26,3.250,1.016,May
1977-05-27,1.363,6.604,May
1977-05-28,0.357,0.000,May
1977-05-29,4.232,1.016,May
1977-05-30,9.386,13.970,May
1977-05-31,16.794,5.080,May
1977-06-01,0.000,0.000,Jun
1977-06-02,0.001,0.000,Jun
1977-06-03,0.259,0.000,Jun
1977-06-04,2.013,2.032,Jun
1977-06-05,10.608,0.000,Jun
1977-06-06,0.167,0.000,Jun
1977-06-07,1.878,0.000,Jun
1977-06-08,0.000,0.000,Jun
1977-06-09,0.000,0.000,Jun
1977-06-10,0.176,0.000,Jun
1977-06-11,0.608,0.254,Jun
1977-06-12,28.377,4.064,Jun
1977-06-13,5.446,20.320,Jun
1977-06-14,3.731,0.254,Jun
1977-06-15,0.994,19.558,Jun
1977-06-16,0.698,0.254,Jun
1977-06-17,2.727,0.000,Jun
1977-06-18,29.165,17.018,Jun
1977-06-19,2.556,0.254,Jun
1977-06-20,0.001,0.254,Jun
1977-06-21,0.019,3.556,Jun
1977-06-22,22.068,3.048,Jun
1977-06-23,0.645,0.000,Jun
1977-06-24,7.791,0.762,Jun
1977-06-25,2.962,0.508,Jun
1977-06-26,4.067,0.254,Jun
1977-06-27,3.745,4.826,Jun
1977-06-28,0.541,0.508,Jun
1977-06-29,0.000,0.000,Jun
1977-06-30,0.000,0.000,Jun
1977-07-01,0.275,0.508,Jul
1977-07-02,0.050,0.000,Jul
1977-07-03,0.124,0.000,Jul
1977-07-04,10.539,0.762,Jul
1977-07-05,0.735,0.254,Jul
1977-07-06,0.000,0.000,Jul
1977-07-07,0.002,0.000,Jul
1977-07-08,0.047,0.762,Jul
1977-07-09,0.000,0.000,Jul
1977-07-10,1.132,0.000,Jul
1977-07-11,0.000,0.000,Jul
1977-07-12,0.000,0.000,Jul
1977-07-13,0.000,0.000,Jul
1977-07-14,1.545,0.254,Jul
1977-07-15,8.045,11.430,Jul
1977-07-16,0.905,0.254,Jul
1977-07-17,3.878,0.254,Jul
1977-07-18,1.798,0.000,Jul
1977-07-19,4.862,7.366,Jul
1977-07-20,0.007,0.000,Jul
1977-07-21,0.160,0.254,Jul
1977-07-22,10.224,7.620,Jul
1977-07-23,1.121,2.032,Jul
1977-07-24,0.000,0.000,Jul
1977-07-25,2.858,1.524,Jul
1977-07-26,0.149,0.254,Jul
1977-07-27,0.000,0.000,Jul
1977-07-28,0.000,0.000,Jul
1977-07-29,0.000,0.000,Jul
1977-07-30,3.038,0.254,Jul
1977-07-31,6.299,7.620,Jul
1977-08-01,0.246,0.000,Aug
1977-08-02,1.459,0.000,Aug
1977-08-03,0.000,0.000,Aug
1977-08-04,0.000,0.000,Aug
1977-08-05,1.764,1.270,Aug
1977-08-06,6.476,2.540,Aug
1977-08-07,0.300,0.000,Aug
1977-08-08,4.065,0.254,Aug
1977-08-09,1.813,0.254,Aug
1977-08-10,2.954,0.254,Aug
1977-08-11,9.876,0.254,Aug
1977-08-12,0.000,0.000,Aug
1977-08-13,0.000,0.254,Aug
1977-08-14,0.000,0.254,Aug
1977-08-15,3.405,0.254,Aug
1977-08-16,0.003,0.000,Aug
1977-08-17,0.227,0.254,Aug
1977-08-18,0.001,0.000,Aug
1977-08-19,0.000,0.000,Aug
1977-08-20,0.009,0.000,Aug
1977-08-21,0.000,0.000,Aug
1977-08-22,0.000,0.000,Aug
1977-08-23,0.000,0.000,Aug
1977-08-24,0.000,0.000,Aug
1977-08-25,1.425,1.524,Aug
1977-08-26,3.304,4.064,Aug
1977-08-27,0.000,0.000,Aug
1977-08-28,0.324,0.000,Aug
1977-08-29,2.592,0.762,Aug
1977-08-30,0.001,0.000,Aug
1977-08-31,0.000,0.000,Aug
1977-09-01,0.027,0.000,Sep
1977-09-02,0.000,0.000,Sep
1977-09-03,0.000,0.000,Sep
1977-09-04,0.000,0.000,Sep
1977-09-05,0.000,0.000,Sep
1977-09-06,3.771,0.000,Sep
1977-09-07,2.896,0.254,Sep
1977-09-08,0.177,4.064,Sep
1977-09-09,0.133,0.000,Sep
1977-09-10,1.846,0.508,Sep
1977-09-11,4.578,1.524,Sep
1977-09-12,3.372,0.508,Sep
1977-09-13,1.517,1.778,Sep
1977-09-14,3.190,4.064,Sep
1977-09-15,1.649,3.556,Sep
1977-09-16,3.620,2.540,Sep
1977-09-17,0.042,0.000,Sep
1977-09-18,1.851,2.032,Sep
1977-09-19,0.948,0.762,Sep
1977-09-20,2.128,0.254,Sep
1977-09-21,7.622,2.286,Sep
1977-09-22,2.034,0.254,Sep
1977-09-23,0.000,0.000,Sep
1977-09-24,1.545,1.524,Sep
1977-09-25,20.202,24.384,Sep
1977-09-26,5.195,3.302,Sep
1977-09-27,2.099,0.254,Sep
1977-09-28,5.183,8.890,Sep
1977-09-29,5.393,1.778,Sep
1977-09-30,0.329,0.000,Sep
1977-10-01,0.000,0.000,Oct
1977-10-02,0.000,0.000,Oct
1977-10-03,0.000,0.000,Oct
1977-10-04,2.104,0.762,Oct
1977-10-05,0.000,0.000,Oct
1977-10-06,0.000,0.000,Oct
1977-10-07,0.019,0.254,Oct
1977-10-08,0.570,0.000,Oct
1977-10-09,0.004,0.000,Oct
1977-10-10,0.001,0.000,Oct
1977-10-11,1.703,0.000,Oct
1977-10-12,0.127,0.254,Oct
1977-10-13,2.400,1.016,Oct
1977-10-14,3.709,2.540,Oct
1977-10-15,7.548,1.778,Oct
1977-10-16,3.139,6.604,Oct
1977-10-17,5.643,4.318,Oct
1977-10-18,0.169,0.254,Oct
1977-10-19,0.033,0.254,Oct
1977-10-20,0.549,0.000,Oct
1977-10-21,0.057,0.000,Oct
1977-10-22,0.555,0.000,Oct
1977-10-23,0.022,0.000,Oct
1977-10-24,0.003,0.254,Oct
1977-10-25,0.014,0.254,Oct
1977-10-26,0.038,0.000,Oct
1977-10-27,3.850,3.810,Oct
1977-10-28,3.538,2.286,Oct
1977-10-29,4.183,0.762,Oct
1977-10-30,0.422,2.794,Oct
1977-10-31,1.326,1.270,Oct
1977-11-01,0.819,0.508,Nov
1977-11-02,0.120,0.254,Nov
1977-11-03,0.030,0.000,Nov
1977-11-04,0.050,0.508,Nov
1977-11-05,0.246,0.254,Nov
1977-11-06,0.086,0.254,Nov
1977-11-07,0.242,0.254,Nov
1977-11-08,0.031,0.254,Nov
1977-11-09,0.000,0.000,Nov
1977-11-10,0.000,0.000,Nov
1977-11-11,0.132,0.000,Nov
1977-11-12,0.075,0.254,Nov
1977-11-13,0.002,0.000,Nov
1977-11-14,0.001,0.254,Nov
1977-11-15,0.157,0.254,Nov
1977-11-16,0.082,0.254,Nov
1977-11-17,3.510,3.048,Nov
1977-11-18,2.522,0.254,Nov
1977-11-19,0.000,0.000,Nov
1977-11-20,0.001,0.000,Nov
1977-11-21,0.002,0.000,Nov
1977-11-22,0.000,0.000,Nov
1977-11-23,0.000,0.000,Nov
1977-11-24,0.004,0.000,Nov
1977-11-25,0.112,0.254,Nov
1977-11-26,0.001,0.254,Nov
1977-11-27,0.000,0.254,Nov
1977-11-28,0.036,0.254,Nov
1977-11-29,0.004,0.000,Nov
1977-11-30,0.138,0.254,Nov
1977-12-01,1.344,1.270,Dec
1977-12-02,0.082,0.254,Dec
1977-12-03,0.001,0.000,Dec
1977-12-04,0.000,0.254,Dec
1977-12-05,0.001,0.254,Dec
1977-12-06,0.005,0.254,Dec
1977-12-07,0.004,0.000,Dec
1977-12-08,0.000,0.000,Dec
1977-12-09,0.004,0.000,Dec
1977-12-10,1.507,1.016,Dec
1977-12-11,0.002,0.000,Dec
1977-12-12,0.000,0.000,Dec
1977-12-13,0.000,0.000,Dec
1977-12-14,0.457,0.254,Dec
1977-12-15,0.580,0.000,Dec
1977-12-16,0.012,0.000,Dec
1977-12-17,0.776,0.762,Dec
1977-12-18,0.049,0.508,Dec
1977-12-19,0.042,0.000,Dec
1977-12-20,5.113,4.318,Dec
1977-12-21,9.935,8.128,Dec
1977-12-22,1.082,0.254,Dec
1977-12-23,0.356,0.762,Dec
1977-12-24,0.220,1.524,Dec
1977-12-25,0.008,0.000,Dec
1977-12-26,1.916,1.778,Dec
1977-12-27,0.463,0.254,Dec
1977-12-28,0.001,0.000,Dec
1977-12-29,0.102,0.254,Dec
1977-12-30,0.007,0.000,Dec
1977-12-31,0.002,0.000,Dec
1978-01-01,0.827,0.254,Jan
1978-01-02,0.041,0.000,Jan
1978-01-03,0.000,0.000,Jan
1978-01-04,0.008,0.000,Jan
1978-01-05,0.027,0.000,Jan
1978-01-06,0.001,0.000,Jan
1978-01-07,0.000,0.000,Jan
1978-01-08,0.130,0.000,Jan
1978-01-09,0.452,0.000,Jan
1978-01-10,0.384,0.254,Jan
1978-01-11,0.378,0.254,Jan
1978-01-12,0.014,0.000,Jan
1978-01-13,0.023,0.000,Jan
1978-01-14,0.021,0.000,Jan
1978-01-15,0.026,0.000,Jan
1978-01-16,0.000,0.000,Jan
1978-01-17,0.003,0.000,Jan
1978-01-18,0.004,0.000,Jan
1978-01-19,0.145,0.000,Jan
1978-01-20,0.044,0.000,Jan
1978-01-21,3.471,4.572,Jan
1978-01-22,0.141,0.000,Jan
1978-01-23,0.008,0.000,Jan
1978-01-24,2.278,0.254,Jan
1978-01-25,1.290,1.270,Jan
1978-01-26,0.137,0.000,Jan
1978-01-27,0.028,0.000,Jan
1978-01-28,0.022,2.540,Jan
1978-01-29,0.294,1.270,Jan
1978-01-30,0.001,0.000,Jan
1978-01-31,0.020,0.000,Jan
1978-02-01,1.782,0.254,Feb
1978-02-02,0.756,0.000,Feb
1978-02-03,0.000,0.000,Feb
1978-02-04,0.348,0.254,Feb
1978-02-05,7.577,3.556,Feb
1978-02-06,1.377,0.254,Feb
1978-02-07,0.393,0.254,Feb
1978-02-08,1.777,0.762,Feb
1978-02-09,1.331,0.254,Feb
1978-02-10,0.087,0.000,Feb
1978-02-11,0.000,0.000,Feb
1978-02-12,0.006,0.000,Feb
1978-02-13,0.047,0.000,Feb
1978-02-14,0.025,0.000,Feb
1978-02-15,0.055,0.000,Feb
1978-02-16,0.040,0.000,Feb
1978-02-17,0.001,0.000,Feb
1978-02-18,0.048,0.000,Feb
1978-02-19,0.028,0.000,Feb
1978-02-20,0.110,0.000,Feb
1978-02-21,0.010,0.000,Feb
1978-02-22,0.025,0.000,Feb
1978-02-23,0.015,0.000,Feb
1978-02-24,0.071,0.000,Feb
1978-02-25,0.103,0.254,Feb
1978-02-26,0.328,0.000,Feb
1978-02-27,0.000,0.000,Feb
1978-02-28,0.000,0.000,Feb
1978-03-01,0.000,0.000,Mar
1978-03-02,0.000,0.000,Mar
1978-03-03,0.006,0.000,Mar
1978-03-04,0.157,0.000,Mar
1978-03-05,0.029,0.000,Mar
1978-03-06,0.015,0.000,Mar
1978-03-07,0.024,0.000,Mar
1978-03-08,0.020,0.000,Mar
1978-03-09,0.063,0.000,Mar
1978-03-10,0.060,0.000,Mar
1978-03-11,0.021,0.000,Mar
1978-03-12,0.001,0.000,Mar
1978-03-13,0.030,0.254,Mar
1978-03-14,0.104,0.000,Mar
1978-03-15,0.728,0.000,Mar
1978-03-16,2.178,0.508,Mar
1978-03-17,1.040,1.778,Mar
1978-03-18,0.289,0.254,Mar
