Time,precip_mm_ERA5_12km,BETHEL AIRPORT,month
1998-05-25,1.972,1.270,May
1998-05-26,1.621,2.286,May
1998-05-27,11.453,5.334,May
1998-05-28,1.198,0.254,May
1998-05-29,9.114,2.286,May
1998-05-30,5.237,7.112,May
1998-05-31,9.623,8.382,May
1998-06-01,3.682,3.810,Jun
1998-06-02,0.314,0.508,Jun
1998-06-03,0.000,0.000,Jun
1998-06-04,0.101,0.254,Jun
1998-06-05,9.609,2.032,Jun
1998-06-06,0.000,0.254,Jun
1998-06-07,6.721,1.270,Jun
1998-06-08,4.557,0.254,Jun
1998-06-09,1.028,0.254,Jun
1998-06-10,0.046,2.540,Jun
1998-06-11,0.975,0.508,Jun
1998-06-12,4.443,1.270,Jun
1998-06-13,1.012,0.000,Jun
1998-06-14,0.101,0.254,Jun
1998-06-15,0.000,0.000,Jun
1998-06-16,0.000,0.000,Jun
1998-06-17,0.075,0.000,Jun
1998-06-18,0.460,0.508,Jun
1998-06-19,4.584,3.302,Jun
1998-06-20,7.642,6.604,Jun
1998-06-21,0.296,1.016,Jun
1998-06-22,0.001,0.000,Jun
1998-06-23,0.167,0.254,Jun
1998-06-24,0.007,0.254,Jun
1998-06-25,0.001,0.000,Jun
1998-06-26,0.000,0.000,Jun
1998-06-27,0.027,0.000,Jun
1998-06-28,0.001,0.000,Jun
1998-06-29,0.000,0.000,Jun
1998-06-30,0.145,0.000,Jun
1998-07-01,49.270,18.542,Jul
1998-07-02,0.110,0.000,Jul
1998-07-03,0.454,0.000,Jul
1998-07-04,1.225,3.556,Jul
1998-07-05,4.654,2.540,Jul
1998-07-06,0.017,3.556,Jul
1998-07-07,0.450,0.254,Jul
1998-07-08,0.555,1.016,Jul
1998-07-09,7.087,17.272,Jul
1998-07-10,0.325,0.254,Jul
1998-07-11,0.000,0.000,Jul
1998-07-12,0.000,0.000,Jul
1998-07-13,0.035,0.254,Jul
1998-07-14,0.014,0.254,Jul
1998-07-15,4.534,4.064,Jul
1998-07-16,0.619,0.254,Jul
1998-07-17,0.022,0.000,Jul
1998-07-18,0.119,0.254,Jul
1998-07-19,1.195,1.270,Jul
1998-07-20,2.064,0.000,Jul
1998-07-21,0.017,0.000,Jul
1998-07-22,1.528,0.254,Jul
1998-07-23,8.478,0.508,Jul
1998-07-24,0.070,0.000,Jul
1998-07-25,9.164,1.270,Jul
1998-07-26,1.447,10.668,Jul
1998-07-27,0.083,3.302,Jul
1998-07-28,0.239,1.778,Jul
1998-07-29,0.124,0.254,Jul
1998-07-30,0.006,0.254,Jul
1998-07-31,0.000,0.000,Jul
1998-08-01,1.989,6.350,Aug
1998-08-02,8.726,10.922,Aug
1998-08-03,0.230,0.762,Aug
1998-08-04,1.780,1.524,Aug
1998-08-05,0.536,0.254,Aug
1998-08-06,0.340,0.254,Aug
1998-08-07,0.073,0.254,Aug
1998-08-08,0.012,0.000,Aug
1998-08-09,0.192,0.000,Aug
1998-08-10,0.000,0.000,Aug
1998-08-11,0.222,0.000,Aug
1998-08-12,2.575,1.778,Aug
1998-08-13,7.233,1.778,Aug
1998-08-14,1.035,1.270,Aug
1998-08-15,2.521,8.382,Aug
1998-08-16,4.923,3.810,Aug
1998-08-17,0.119,0.254,Aug
1998-08-18,0.012,0.254,Aug
1998-08-19,17.265,9.398,Aug
1998-08-20,0.848,3.302,Aug
1998-08-21,2.982,1.270,Aug
1998-08-22,0.618,9.398,Aug
1998-08-23,11.375,8.890,Aug
1998-08-24,6.327,4.826,Aug
1998-08-25,7.031,2.286,Aug
1998-08-26,1.067,0.508,Aug
1998-08-27,0.855,1.270,Aug
1998-08-28,0.281,3.048,Aug
1998-08-29,0.594,0.254,Aug
1998-08-30,3.563,0.254,Aug
1998-08-31,0.188,0.254,Aug
1998-09-01,0.759,1.270,Sep
1998-09-02,1.807,0.254,Sep
1998-09-03,0.985,0.254,Sep
1998-09-04,0.073,0.000,Sep
1998-09-05,0.060,0.762,Sep
1998-09-06,0.648,0.254,Sep
1998-09-07,0.090,0.508,Sep
1998-09-08,0.077,0.000,Sep
1998-09-09,1.302,0.254,Sep
1998-09-10,0.031,0.000,Sep
1998-09-11,0.000,0.000,Sep
1998-09-12,0.001,0.254,Sep
1998-09-13,0.001,0.254,Sep
1998-09-14,1.343,2.794,Sep
1998-09-15,4.166,10.922,Sep
1998-09-16,4.502,5.334,Sep
1998-09-17,0.728,6.096,Sep
1998-09-18,7.561,8.382,Sep
1998-09-19,18.009,13.970,Sep
1998-09-20,0.847,1.016,Sep
1998-09-21,0.514,0.762,Sep
1998-09-22,5.981,3.556,Sep
1998-09-23,9.633,7.874,Sep
1998-09-24,6.159,7.112,Sep
1998-09-25,2.260,5.080,Sep
1998-09-26,3.278,0.762,Sep
1998-09-27,0.008,0.254,Sep
1998-09-28,0.001,0.000,Sep
1998-09-29,0.000,0.000,Sep
1998-09-30,0.000,0.000,Sep
1998-10-01,0.000,0.000,Oct
1998-10-02,0.000,0.000,Oct
1998-10-03,0.000,0.000,Oct
1998-10-04,0.000,0.000,Oct
1998-10-05,0.000,0.000,Oct
1998-10-06,0.001,0.000,Oct
1998-10-07,0.000,0.000,Oct
1998-10-08,0.000,0.000,Oct
1998-10-09,2.569,2.540,Oct
1998-10-10,1.036,0.254,Oct
1998-10-11,9.874,13.716,Oct
1998-10-12,3.914,0.254,Oct
1998-10-13,1.192,1.270,Oct
1998-10-14,1.296,2.540,Oct
1998-10-15,0.019,0.000,Oct
1998-10-16,0.000,0.508,Oct
1998-10-17,0.000,0.000,Oct
1998-10-18,0.084,0.762,Oct
1998-10-19,6.844,2.286,Oct
1998-10-20,1.521,2.286,Oct
1998-10-21,0.044,0.000,Oct
1998-10-22,10.264,5.842,Oct
1998-10-23,2.723,1.270,Oct
1998-10-24,1.468,2.032,Oct
1998-10-25,0.913,0.762,Oct
1998-10-26,0.480,1.778,Oct
1998-10-27,0.100,0.254,Oct
1998-10-28,4.867,2.540,Oct
1998-10-29,0.092,0.000,Oct
1998-10-30,0.126,0.254,Oct
1998-10-31,4.201,0.762,Oct
1998-11-01,0.811,0.254,Nov
1998-11-02,0.043,0.000,Nov
1998-11-03,11.850,6.604,Nov
1998-11-04,0.271,0.000,Nov
1998-11-05,0.246,0.254,Nov
1998-11-06,0.043,0.000,Nov
1998-11-07,0.000,0.000,Nov
1998-11-08,2.103,0.254,Nov
1998-11-09,7.327,1.524,Nov
1998-11-10,1.508,0.254,Nov
1998-11-11,0.078,0.254,Nov
1998-11-12,5.785,4.318,Nov
1998-11-13,5.582,4.064,Nov
1998-11-14,0.438,0.254,Nov
1998-11-15,2.030,0.254,Nov
1998-11-16,7.922,7.112,Nov
1998-11-17,0.083,0.254,Nov
1998-11-18,1.892,0.762,Nov
1998-11-19,1.594,2.286,Nov
1998-11-20,0.113,0.254,Nov
1998-11-21,0.112,0.762,Nov
1998-11-22,0.816,1.778,Nov
1998-11-23,0.503,0.254,Nov
1998-11-24,0.278,0.254,Nov
1998-11-25,0.037,0.254,Nov
1998-11-26,0.275,0.254,Nov
1998-11-27,2.276,1.016,Nov
1998-11-28,7.390,2.286,Nov
1998-11-29,0.003,0.000,Nov
1998-11-30,0.810,0.254,Nov
1998-12-01,0.294,0.254,Dec
1998-12-02,0.038,0.254,Dec
1998-12-03,2.913,9.906,Dec
1998-12-04,0.085,0.254,Dec
1998-12-05,0.045,0.508,Dec
1998-12-06,0.048,0.254,Dec
1998-12-07,0.034,0.254,Dec
1998-12-08,0.003,0.000,Dec
1998-12-09,0.038,0.000,Dec
1998-12-10,0.520,0.254,Dec
1998-12-11,0.009,0.000,Dec
1998-12-12,0.001,0.000,Dec
1998-12-13,0.001,0.000,Dec
1998-12-14,0.000,0.000,Dec
1998-12-15,0.000,0.000,Dec
1998-12-16,0.000,0.000,Dec
1998-12-17,1.168,1.016,Dec
1998-12-18,1.196,1.524,Dec
1998-12-19,0.540,0.000,Dec
1998-12-20,0.189,0.254,Dec
1998-12-21,0.364,0.254,Dec
1998-12-22,0.027,0.000,Dec
1998-12-23,0.020,0.000,Dec
1998-12-24,0.045,0.000,Dec
1998-12-25,0.000,0.000,Dec
1998-12-26,0.000,0.000,Dec
1998-12-27,0.000,0.000,Dec
1998-12-28,0.000,0.000,Dec
1998-12-29,0.936,0.254,Dec
1998-12-30,0.521,0.000,Dec
1998-12-31,0.085,0.254,Dec
1999-01-01,0.281,0.000,Jan
1999-01-02,0.011,0.000,Jan
1999-01-03,0.000,0.000,Jan
1999-01-04,0.000,0.000,Jan
1999-01-05,0.000,0.254,Jan
1999-01-06,0.194,0.254,Jan
1999-01-07,0.000,0.000,Jan
1999-01-08,2.980,0.254,Jan
1999-01-09,0.303,0.254,Jan
1999-01-10,0.258,0.254,Jan
1999-01-11,1.454,0.254,Jan
1999-01-12,0.232,0.254,Jan
1999-01-13,0.321,0.000,Jan
1999-01-14,1.157,0.254,Jan
1999-01-15,1.300,0.254,Jan
1999-01-16,0.225,0.508,Jan
1999-01-17,0.808,0.254,Jan
1999-01-18,0.006,0.000,Jan
1999-01-19,0.005,0.000,Jan
1999-01-20,0.000,0.000,Jan
1999-01-21,0.001,0.000,Jan
1999-01-22,19.512,7.620,Jan
1999-01-23,4.567,2.540,Jan
1999-01-24,1.008,0.508,Jan
1999-01-25,0.002,0.254,Jan
1999-01-26,0.000,0.000,Jan
1999-01-27,0.001,0.000,Jan
1999-01-28,0.034,0.000,Jan
1999-01-29,0.084,0.254,Jan
1999-01-30,0.000,0.000,Jan
1999-01-31,0.000,0.000,Jan
1999-02-01,0.000,0.000,Feb
1999-02-02,0.009,0.000,Feb
1999-02-03,0.002,0.000,Feb
1999-02-04,0.002,0.000,Feb
1999-02-05,0.000,0.000,Feb
1999-02-06,0.000,0.000,Feb
1999-02-07,0.325,1.270,Feb
1999-02-08,0.021,0.000,Feb
1999-02-09,0.001,0.000,Feb
1999-02-10,0.000,0.000,Feb
1999-02-11,0.049,0.508,Feb
1999-02-12,0.361,0.000,Feb
1999-02-13,0.000,0.000,Feb
1999-02-14,0.098,0.000,Feb
1999-02-15,0.002,0.000,Feb
1999-02-16,0.012,0.254,Feb
1999-02-17,0.038,0.000,Feb
1999-02-18,0.342,0.254,Feb
1999-02-19,0.586,0.254,Feb
1999-02-20,0.058,0.000,Feb
1999-02-21,0.001,0.000,Feb
1999-02-22,0.043,0.254,Feb
1999-02-23,0.275,0.254,Feb
1999-02-24,1.867,0.762,Feb
1999-02-25,1.588,0.254,Feb
1999-02-26,0.296,0.254,Feb
1999-02-27,0.076,0.000,Feb
1999-02-28,0.006,0.000,Feb
1999-03-01,0.000,0.000,Mar
1999-03-02,0.002,0.000,Mar
1999-03-03,0.000,0.000,Mar
1999-03-04,0.000,0.000,Mar
1999-03-05,0.000,0.000,Mar
1999-03-06,0.000,0.000,Mar
1999-03-07,0.000,0.000,Mar
1999-03-08,0.000,0.000,Mar
1999-03-09,0.000,0.000,Mar
1999-03-10,0.000,0.000,Mar
1999-03-11,0.003,0.000,Mar
1999-03-12,0.000,0.000,Mar
1999-03-13,1.658,0.254,Mar
1999-03-14,0.361,0.762,Mar
1999-03-15,0.740,0.254,Mar
1999-03-16,0.004,0.254,Mar
1999-03-17,0.003,0.000,Mar
1999-03-18,0.798,0.000,Mar
1999-03-19,0.774,0.000,Mar
1999-03-20,0.088,0.000,Mar
1999-03-21,0.047,0.000,Mar
1999-03-22,0.300,0.254,Mar
1999-03-23,0.047,0.000,Mar
1999-03-24,0.755,0.000,Mar
1999-03-25,0.070,0.000,Mar
1999-03-26,0.044,0.254,Mar
1999-03-27,0.169,0.254,Mar
1999-03-28,0.375,0.254,Mar
1999-03-29,0.019,0.254,Mar
1999-03-30,1.420,1.016,Mar
1999-03-31,3.993,1.016,Mar
1999-04-01,2.953,2.032,Apr
1999-04-02,0.104,0.254,Apr
1999-04-03,1.635,1.778,Apr
1999-04-04,6.272,5.080,Apr
1999-04-05,6.334,1.016,Apr
1999-04-06,0.161,1.270,Apr
1999-04-07,0.069,0.254,Apr
1999-04-08,2.490,0.254,Apr
1999-04-09,0.913,0.508,Apr
1999-04-10,2.737,0.254,Apr
1999-04-11,0.566,0.762,Apr
1999-04-12,0.670,0.254,Apr
1999-04-13,0.012,0.254,Apr
1999-04-14,0.011,0.000,Apr
1999-04-15,0.840,0.254,Apr
1999-04-16,4.432,1.524,Apr
1999-04-17,1.801,0.254,Apr
1999-04-18,1.323,0.254,Apr
1999-04-19,0.892,3.048,Apr
1999-04-20,0.165,0.254,Apr
1999-04-21,0.181,0.000,Apr
1999-04-22,0.030,0.000,Apr
1999-04-23,0.744,0.254,Apr
1999-04-24,0.167,0.254,Apr
1999-04-25,0.150,0.254,Apr
1999-04-26,0.679,0.000,Apr
1999-04-27,0.003,0.000,Apr
1999-04-28,0.000,0.000,Apr
1999-04-29,16.688,7.620,Apr
1999-04-30,0.066,0.254,Apr
1999-05-01,0.403,0.254,May
1999-05-02,0.537,1.016,May
1999-05-03,1.125,0.508,May
1999-05-04,0.649,0.254,May
1999-05-05,0.353,0.254,May
1999-05-06,0.427,0.254,May
1999-05-07,0.273,0.254,May
1999-05-08,0.088,0.254,May
1999-05-09,1.246,0.254,May
1999-05-10,5.353,0.762,May
1999-05-11,1.339,1.016,May
1999-05-12,0.130,0.254,May
1999-05-13,0.005,0.254,May
1999-05-14,0.000,0.000,May
1999-05-15,0.038,0.000,May
1999-05-16,0.000,0.000,May
1999-05-17,0.000,0.000,May
1999-05-18,0.000,0.000,May
1999-05-19,0.000,0.000,May
1999-05-20,0.000,0.000,May
1999-05-21,0.000,0.000,May
1999-05-22,0.536,0.254,May
1999-05-23,0.025,0.000,May
1999-05-24,0.000,0.254,May
1999-05-25,0.000,0.254,May
1999-05-26,0.246,0.254,May
1999-05-27,0.397,1.016,May
1999-05-28,0.285,0.254,May
1999-05-29,3.901,1.524,May
1999-05-30,1.198,3.810,May
1999-05-31,1.574,1.778,May
1999-06-01,7.929,10.668,Jun
1999-06-02,3.029,5.588,Jun
1999-06-03,0.143,0.254,Jun
1999-06-04,0.000,0.254,Jun
1999-06-05,0.002,0.254,Jun
1999-06-06,2.016,6.350,Jun
1999-06-07,9.729,15.748,Jun
1999-06-08,0.539,0.000,Jun
1999-06-09,0.543,0.254,Jun
1999-06-10,3.843,0.254,Jun
1999-06-11,2.305,1.778,Jun
1999-06-12,4.200,0.254,Jun
1999-06-13,0.459,0.762,Jun
1999-06-14,1.507,0.508,Jun
1999-06-15,7.973,0.762,Jun
1999-06-16,0.028,0.000,Jun
1999-06-17,0.010,0.000,Jun
1999-06-18,4.057,13.208,Jun
1999-06-19,5.015,17.272,Jun
1999-06-20,18.368,13.970,Jun
1999-06-21,3.038,0.254,Jun
1999-06-22,0.025,0.000,Jun
1999-06-23,0.004,0.508,Jun
1999-06-24,2.877,0.254,Jun
1999-06-25,2.817,1.016,Jun
1999-06-26,0.608,3.556,Jun
1999-06-27,0.000,0.254,Jun
1999-06-28,8.452,0.508,Jun
1999-06-29,5.102,7.366,Jun
1999-06-30,0.002,9.144,Jun
1999-07-01,0.017,0.000,Jul
1999-07-02,0.002,0.254,Jul
1999-07-03,0.011,0.254,Jul
1999-07-04,0.002,0.254,Jul
1999-07-05,0.001,0.000,Jul
1999-07-06,0.000,0.000,Jul
1999-07-07,0.000,0.000,Jul
1999-07-08,0.028,0.000,Jul
1999-07-09,0.009,0.254,Jul
1999-07-10,1.000,0.000,Jul
1999-07-11,1.266,0.000,Jul
1999-07-12,0.005,0.254,Jul
1999-07-13,0.242,1.270,Jul
1999-07-14,2.671,3.048,Jul
1999-07-15,0.023,1.778,Jul
1999-07-16,5.792,8.128,Jul
1999-07-17,0.181,2.032,Jul
1999-07-18,1.727,0.254,Jul
1999-07-19,13.189,19.304,Jul
1999-07-20,0.851,4.064,Jul
1999-07-21,0.108,0.254,Jul
1999-07-22,0.012,0.000,Jul
1999-07-23,3.970,7.112,Jul
1999-07-24,0.507,3.048,Jul
1999-07-25,2.636,1.270,Jul
1999-07-26,1.737,3.810,Jul
1999-07-27,0.319,0.762,Jul
1999-07-28,9.087,10.668,Jul
1999-07-29,1.439,1.016,Jul
1999-07-30,28.694,9.144,Jul
1999-07-31,0.518,3.556,Jul
1999-08-01,1.585,1.270,Aug
1999-08-02,0.090,0.254,Aug
1999-08-03,1.535,0.254,Aug
1999-08-04,4.147,5.842,Aug
1999-08-05,0.647,0.254,Aug
1999-08-06,0.002,0.508,Aug
1999-08-07,0.235,0.254,Aug
1999-08-08,0.480,0.254,Aug
1999-08-09,0.440,0.762,Aug
1999-08-10,1.102,1.016,Aug
1999-08-11,6.797,19.812,Aug
1999-08-12,3.401,1.016,Aug
1999-08-13,0.083,0.254,Aug
1999-08-14,0.074,0.254,Aug
1999-08-15,0.033,0.254,Aug
1999-08-16,0.000,0.000,Aug
1999-08-17,0.000,0.000,Aug
1999-08-18,0.417,0.254,Aug
1999-08-19,3.703,5.842,Aug
1999-08-20,0.146,0.254,Aug
1999-08-21,1.761,3.556,Aug
1999-08-22,1.056,0.254,Aug
1999-08-23,2.570,0.508,Aug
1999-08-24,0.056,0.000,Aug
1999-08-25,0.631,0.254,Aug
1999-08-26,0.447,0.254,Aug
1999-08-27,0.011,0.000,Aug
1999-08-28,0.000,0.000,Aug
1999-08-29,2.503,0.508,Aug
1999-08-30,0.074,0.762,Aug
1999-08-31,4.799,12.700,Aug
1999-09-01,5.180,9.398,Sep
1999-09-02,1.873,7.620,Sep
1999-09-03,1.514,3.048,Sep
1999-09-04,2.093,0.508,Sep
1999-09-05,0.043,0.254,Sep
1999-09-06,0.009,0.254,Sep
1999-09-07,0.013,0.000,Sep
1999-09-08,0.020,0.000,Sep
1999-09-09,0.000,0.000,Sep
1999-09-10,0.000,0.000,Sep
1999-09-11,0.000,0.000,Sep
1999-09-12,0.155,0.000,Sep
1999-09-13,9.567,4.318,Sep
1999-09-14,3.195,2.286,Sep
1999-09-15,0.061,0.254,Sep
1999-09-16,7.297,2.032,Sep
1999-09-17,11.497,2.032,Sep
1999-09-18,3.116,5.080,Sep
1999-09-19,1.636,6.350,Sep
1999-09-20,1.431,3.810,Sep
1999-09-21,2.668,0.508,Sep
1999-09-22,0.266,0.000,Sep
1999-09-23,0.002,0.254,Sep
1999-09-24,1.084,0.762,Sep
1999-09-25,0.001,0.000,Sep
1999-09-26,0.000,0.254,Sep
1999-09-27,0.055,0.000,Sep
1999-09-28,0.641,0.508,Sep
1999-09-29,15.660,18.034,Sep
1999-09-30,3.504,7.620,Sep
1999-10-01,6.568,5.588,Oct
1999-10-02,0.424,0.254,Oct
1999-10-03,0.724,0.254,Oct
1999-10-04,0.445,0.000,Oct
1999-10-05,2.198,0.254,Oct
1999-10-06,0.053,0.254,Oct
1999-10-07,0.331,0.254,Oct
1999-10-08,0.028,0.000,Oct
1999-10-09,0.000,0.000,Oct
1999-10-10,0.011,0.000,Oct
1999-10-11,0.000,0.254,Oct
1999-10-12,0.000,0.000,Oct
1999-10-13,0.987,0.762,Oct
1999-10-14,0.000,0.000,Oct
1999-10-15,0.000,0.000,Oct
1999-10-16,0.000,0.000,Oct
1999-10-17,0.000,0.000,Oct
1999-10-18,0.000,0.000,Oct
1999-10-19,0.000,0.254,Oct
1999-10-20,0.000,0.254,Oct
1999-10-21,0.014,0.254,Oct
1999-10-22,0.040,0.254,Oct
1999-10-23,0.000,0.254,Oct
1999-10-24,0.217,0.254,Oct
1999-10-25,0.427,1.524,Oct
1999-10-26,2.048,1.778,Oct
1999-10-27,1.541,0.254,Oct
1999-10-28,0.036,0.254,Oct
1999-10-29,0.006,0.254,Oct
1999-10-30,0.086,0.254,Oct
1999-10-31,0.237,0.000,Oct
1999-11-01,0.557,0.254,Nov
1999-11-02,0.162,0.254,Nov
1999-11-03,1.081,4.572,Nov
1999-11-04,1.180,0.254,Nov
1999-11-05,0.045,0.254,Nov
1999-11-06,0.001,0.254,Nov
1999-11-07,0.002,0.000,Nov
1999-11-08,0.000,0.000,Nov
1999-11-09,0.000,0.000,Nov
1999-11-10,0.309,1.270,Nov
1999-11-11,7.457,7.366,Nov
1999-11-12,8.040,0.254,Nov
1999-11-13,0.568,0.254,Nov
1999-11-14,0.000,0.000,Nov
1999-11-15,0.000,0.000,Nov
1999-11-16,0.000,0.000,Nov
1999-11-17,0.007,0.000,Nov
1999-11-18,1.640,0.254,Nov
1999-11-19,2.100,0.254,Nov
1999-11-20,1.037,0.254,Nov
1999-11-21,0.218,0.254,Nov
1999-11-22,1.035,2.032,Nov
1999-11-23,0.389,1.270,Nov
1999-11-24,1.736,3.048,Nov
1999-11-25,0.811,1.778,Nov
1999-11-26,0.182,0.254,Nov
1999-11-27,0.003,0.254,Nov
1999-11-28,0.005,0.000,Nov
1999-11-29,0.375,1.016,Nov
1999-11-30,4.250,1.270,Nov
1999-12-01,0.019,0.000,Dec
1999-12-02,0.010,0.000,Dec
1999-12-03,0.001,0.254,Dec
1999-12-04,0.049,0.254,Dec
1999-12-05,0.030,0.254,Dec
1999-12-06,0.004,0.000,Dec
1999-12-07,0.042,0.254,Dec
1999-12-08,0.165,0.254,Dec
1999-12-09,0.004,0.000,Dec
1999-12-10,0.018,0.254,Dec
1999-12-11,0.001,0.000,Dec
1999-12-12,0.001,0.000,Dec
1999-12-13,0.171,0.254,Dec
1999-12-14,0.029,0.254,Dec
1999-12-15,0.012,0.000,Dec
1999-12-16,0.053,0.254,Dec
1999-12-17,0.006,0.254,Dec
1999-12-18,2.617,0.254,Dec
1999-12-19,5.672,3.302,Dec
1999-12-20,0.222,0.254,Dec
1999-12-21,1.341,1.524,Dec
1999-12-22,4.583,0.762,Dec
1999-12-23,0.070,0.254,Dec
1999-12-24,0.042,0.000,Dec
1999-12-25,0.000,0.254,Dec
1999-12-26,1.215,3.048,Dec
1999-12-27,0.004,0.254,Dec
1999-12-28,0.000,0.000,Dec
1999-12-29,0.000,0.000,Dec
1999-12-30,0.000,0.000,Dec
1999-12-31,0.000,0.000,Dec
2000-01-01,0.000,0.000,Jan
2000-01-02,0.000,0.000,Jan
2000-01-03,0.005,0.000,Jan
2000-01-04,0.005,0.000,Jan
2000-01-05,0.002,0.000,Jan
2000-01-06,0.000,0.000,Jan
2000-01-07,1.911,1.270,Jan
2000-01-08,1.297,0.762,Jan
2000-01-09,0.000,0.000,Jan
2000-01-10,0.000,0.000,Jan
2000-01-11,0.000,0.000,Jan
2000-01-12,0.026,0.254,Jan
2000-01-13,0.072,0.254,Jan
2000-01-14,7.818,1.270,Jan
2000-01-15,0.179,0.254,Jan
2000-01-16,1.839,1.524,Jan
2000-01-17,10.115,6.096,Jan
2000-01-18,0.979,1.016,Jan
2000-01-19,1.858,0.254,Jan
2000-01-20,1.355,0.254,Jan
2000-01-21,5.177,6.350,Jan
2000-01-22,11.966,7.366,Jan
2000-01-23,6.407,2.286,Jan
2000-01-24,0.247,1.524,Jan
2000-01-25,0.237,0.254,Jan
2000-01-26,1.881,0.508,Jan
2000-01-27,0.217,0.762,Jan
2000-01-28,0.008,0.000,Jan
2000-01-29,0.004,0.000,Jan
2000-01-30,0.000,0.000,Jan
2000-01-31,0.000,0.000,Jan
2000-02-01,7.908,3.048,Feb
2000-02-02,13.131,8.890,Feb
2000-02-03,2.131,1.778,Feb
2000-02-04,0.069,0.254,Feb
2000-02-05,0.026,0.254,Feb
2000-02-06,0.501,0.000,Feb
2000-02-07,0.251,0.000,Feb
2000-02-08,0.759,0.000,Feb
2000-02-09,0.001,0.000,Feb
2000-02-10,1.508,0.254,Feb
2000-02-11,0.371,0.254,Feb
2000-02-12,0.112,0.254,Feb
2000-02-13,0.583,0.508,Feb
2000-02-14,0.122,0.000,Feb
2000-02-15,0.021,0.000,Feb
2000-02-16,0.041,0.254,Feb
2000-02-17,0.013,0.254,Feb
2000-02-18,4.610,0.254,Feb
2000-02-19,1.593,1.524,Feb
2000-02-20,1.426,1.778,Feb
2000-02-21,0.819,0.254,Feb
2000-02-22,0.732,0.254,Feb
2000-02-23,0.593,0.254,Feb
2000-02-24,2.861,0.254,Feb
2000-02-25,0.191,0.000,Feb
2000-02-26,3.022,0.254,Feb
2000-02-27,1.095,0.254,Feb
2000-02-28,0.434,0.000,Feb
2000-02-29,0.398,0.254,Feb
2000-03-01,0.567,0.254,Mar
2000-03-02,0.655,0.000,Mar
2000-03-03,0.006,0.000,Mar
2000-03-04,0.335,0.254,Mar
2000-03-05,1.213,0.254,Mar
2000-03-06,0.150,2.540,Mar
2000-03-07,0.041,0.000,Mar
2000-03-08,0.174,0.000,Mar
2000-03-09,1.277,0.000,Mar
2000-03-10,0.032,0.000,Mar
2000-03-11,0.795,0.254,Mar
2000-03-12,0.045,0.254,Mar
2000-03-13,0.093,0.000,Mar
2000-03-14,1.390,0.000,Mar
2000-03-15,0.728,0.000,Mar
2000-03-16,0.422,0.254,Mar
2000-03-17,0.144,0.254,Mar
2000-03-18,0.253,0.000,Mar
2000-03-19,3.449,0.254,Mar
2000-03-20,0.954,0.254,Mar
2000-03-21,0.136,1.016,Mar
2000-03-22,1.124,4.572,Mar
2000-03-23,5.032,6.604,Mar
2000-03-24,0.637,3.302,Mar
2000-03-25,0.022,0.254,Mar
2000-03-26,0.063,0.000,Mar
2000-03-27,0.079,0.000,Mar
2000-03-28,0.157,0.000,Mar
2000-03-29,1.434,0.508,Mar
2000-03-30,1.303,0.508,Mar
2000-03-31,0.292,0.254,Mar
2000-04-01,0.042,0.000,Apr
2000-04-02,0.008,0.000,Apr
2000-04-03,1.884,0.508,Apr
2000-04-04,2.459,2.540,Apr
2000-04-05,0.388,0.254,Apr
2000-04-06,1.034,0.254,Apr
2000-04-07,0.004,0.000,Apr
2000-04-08,0.013,0.000,Apr
2000-04-09,0.003,0.000,Apr
2000-04-10,0.697,0.254,Apr
2000-04-11,5.671,1.524,Apr
2000-04-12,1.038,0.254,Apr
2000-04-13,4.271,0.254,Apr
2000-04-14,0.100,0.000,Apr
2000-04-15,0.019,0.000,Apr
2000-04-16,0.004,0.000,Apr
2000-04-17,0.021,0.000,Apr
2000-04-18,0.001,0.000,Apr
2000-04-19,0.091,0.254,Apr
2000-04-20,0.498,0.254,Apr
2000-04-21,0.003,0.000,Apr
2000-04-22,0.027,0.254,Apr
2000-04-23,0.029,0.254,Apr
2000-04-24,0.000,0.000,Apr
2000-04-25,0.001,0.000,Apr
2000-04-26,0.000,0.000,Apr
2000-04-27,0.000,0.000,Apr
2000-04-28,0.000,0.000,Apr
2000-04-29,0.008,0.000,Apr
2000-04-30,0.066,0.000,Apr
2000-05-01,0.008,0.254,May
2000-05-02,0.000,0.000,May
2000-05-03,0.007,0.254,May
2000-05-04,0.117,0.254,May
2000-05-05,0.000,0.000,May
2000-05-06,0.000,0.000,May
2000-05-07,0.000,0.000,May
2000-05-08,0.000,0.000,May
2000-05-09,0.007,0.254,May
2000-05-10,0.123,0.254,May
2000-05-11,0.129,0.254,May
2000-05-12,0.003,0.000,May
2000-05-13,0.001,0.000,May
2000-05-14,0.066,0.254,May
2000-05-15,2.174,0.254,May
2000-05-16,1.106,0.254,May
2000-05-17,2.418,0.254,May
2000-05-18,0.517,0.254,May
2000-05-19,2.301,0.000,May
2000-05-20,2.197,1.524,May
2000-05-21,3.592,0.254,May
2000-05-22,0.449,0.254,May
2000-05-23,0.211,0.254,May
2000-05-24,0.507,0.000,May
2000-05-25,0.044,0.000,May
2000-05-26,0.000,0.254,May
2000-05-27,0.372,0.254,May
2000-05-28,0.309,0.254,May
2000-05-29,0.376,1.270,May
2000-05-30,2.662,2.540,May
2000-05-31,0.173,0.254,May
2000-06-01,0.001,0.254,Jun
2000-06-02,0.406,0.254,Jun
2000-06-03,0.006,0.254,Jun
2000-06-04,0.041,0.000,Jun
