Time,precip_mm_ERA5_4km,CORDOVA AIRPORT,month
1990-12-27,0.100,0.254,Dec
1990-12-28,9.728,14.732,Dec
1990-12-29,1.346,0.254,Dec
1990-12-30,0.000,0.000,Dec
1990-12-31,0.057,0.254,Dec
1991-01-01,0.000,,Jan
1991-01-02,0.017,,Jan
1991-01-03,0.061,,Jan
1991-01-04,0.000,,Jan
1991-01-05,0.000,,Jan
1991-01-06,0.000,,Jan
1991-01-07,0.000,,Jan
1991-01-08,0.000,,Jan
1991-01-09,1.743,,Jan
1991-01-10,5.581,,Jan
1991-01-11,1.531,,Jan
1991-01-12,6.556,,Jan
1991-01-13,2.190,,Jan
1991-01-14,2.192,,Jan
1991-01-15,7.951,,Jan
1991-01-16,40.258,,Jan
1991-01-17,24.878,,Jan
1991-01-18,4.521,,Jan
1991-01-19,27.611,,Jan
1991-01-20,9.746,,Jan
1991-01-21,13.058,,Jan
1991-01-22,13.010,,Jan
1991-01-23,0.290,,Jan
1991-01-24,0.000,,Jan
1991-01-25,0.006,,Jan
1991-01-26,0.000,,Jan
1991-01-27,0.000,,Jan
1991-01-28,1.038,,Jan
1991-01-29,0.010,,Jan
1991-01-30,0.001,,Jan
1991-01-31,0.397,,Jan
1991-02-01,1.899,1.016,Feb
1991-02-02,8.490,10.414,Feb
1991-02-03,5.124,18.034,Feb
1991-02-04,0.787,0.508,Feb
1991-02-05,6.842,12.700,Feb
1991-02-06,3.650,4.826,Feb
1991-02-07,0.896,3.048,Feb
1991-02-08,0.872,0.508,Feb
1991-02-09,5.739,0.254,Feb
1991-02-10,6.724,7.874,Feb
1991-02-11,20.624,28.956,Feb
1991-02-12,17.352,15.748,Feb
1991-02-13,16.004,1.016,Feb
1991-02-14,8.010,4.826,Feb
1991-02-15,2.726,4.064,Feb
1991-02-16,5.840,6.350,Feb
1991-02-17,15.091,5.080,Feb
1991-02-18,1.532,1.778,Feb
1991-02-19,1.844,1.524,Feb
1991-02-20,3.948,1.778,Feb
1991-02-21,18.205,14.986,Feb
1991-02-22,5.816,8.382,Feb
1991-02-23,25.819,36.576,Feb
1991-02-24,7.454,1.524,Feb
1991-02-25,17.370,10.160,Feb
1991-02-26,0.242,0.000,Feb
1991-02-27,0.000,0.000,Feb
1991-02-28,0.000,0.000,Feb
1991-03-01,0.000,0.000,Mar
1991-03-02,0.000,0.000,Mar
1991-03-03,0.011,0.000,Mar
1991-03-04,1.325,3.556,Mar
1991-03-05,1.001,0.254,Mar
1991-03-06,15.012,14.986,Mar
1991-03-07,7.794,42.672,Mar
1991-03-08,0.001,1.524,Mar
1991-03-09,0.000,0.000,Mar
1991-03-10,0.000,0.000,Mar
1991-03-11,0.024,0.000,Mar
1991-03-12,8.571,4.064,Mar
1991-03-13,8.374,13.208,Mar
1991-03-14,17.449,31.242,Mar
1991-03-15,5.857,0.508,Mar
1991-03-16,7.174,5.842,Mar
1991-03-17,17.727,8.890,Mar
1991-03-18,6.241,9.652,Mar
1991-03-19,0.000,0.000,Mar
1991-03-20,0.000,0.000,Mar
1991-03-21,0.000,0.000,Mar
1991-03-22,0.000,0.000,Mar
1991-03-23,0.033,0.000,Mar
1991-03-24,0.024,0.000,Mar
1991-03-25,0.612,0.000,Mar
1991-03-26,2.003,3.048,Mar
1991-03-27,15.101,17.272,Mar
1991-03-28,8.500,22.352,Mar
1991-03-29,11.636,20.828,Mar
1991-03-30,1.356,1.524,Mar
1991-03-31,0.008,0.000,Mar
1991-04-01,0.901,0.254,Apr
1991-04-02,2.024,0.254,Apr
1991-04-03,1.707,0.254,Apr
1991-04-04,5.941,1.016,Apr
1991-04-05,0.007,0.254,Apr
1991-04-06,0.008,0.000,Apr
1991-04-07,0.748,0.000,Apr
1991-04-08,3.078,1.270,Apr
1991-04-09,0.000,0.000,Apr
1991-04-10,4.269,3.556,Apr
1991-04-11,10.922,0.000,Apr
1991-04-12,9.483,32.004,Apr
1991-04-13,2.819,14.224,Apr
1991-04-14,28.643,36.322,Apr
1991-04-15,18.682,10.922,Apr
1991-04-16,26.169,13.970,Apr
1991-04-17,6.684,10.668,Apr
1991-04-18,2.695,15.748,Apr
1991-04-19,0.204,0.000,Apr
1991-04-20,4.680,3.556,Apr
1991-04-21,13.340,12.954,Apr
1991-04-22,8.313,45.974,Apr
1991-04-23,6.464,10.160,Apr
1991-04-24,0.000,0.000,Apr
1991-04-25,0.669,1.778,Apr
1991-04-26,7.313,8.890,Apr
1991-04-27,6.949,8.890,Apr
1991-04-28,5.931,2.286,Apr
1991-04-29,9.096,5.080,Apr
1991-04-30,21.892,12.192,Apr
1991-05-01,0.816,1.524,May
1991-05-02,2.695,1.270,May
1991-05-03,9.167,1.524,May
1991-05-04,3.036,0.000,May
1991-05-05,1.146,0.000,May
1991-05-06,1.646,10.414,May
1991-05-07,13.414,12.446,May
1991-05-08,0.139,1.270,May
1991-05-09,23.648,32.004,May
1991-05-10,4.412,20.574,May
1991-05-11,5.551,17.018,May
1991-05-12,0.463,0.000,May
1991-05-13,0.017,0.254,May
1991-05-14,11.941,6.350,May
1991-05-15,13.051,12.192,May
1991-05-16,1.871,0.254,May
1991-05-17,0.347,1.524,May
1991-05-18,15.041,19.050,May
1991-05-19,2.203,2.032,May
1991-05-20,0.192,0.000,May
1991-05-21,0.427,0.000,May
1991-05-22,0.331,0.000,May
1991-05-23,0.000,0.000,May
1991-05-24,0.222,0.000,May
1991-05-25,0.370,4.572,May
1991-05-26,0.368,6.858,May
1991-05-27,37.334,42.418,May
1991-05-28,27.105,23.368,May
1991-05-29,10.839,8.128,May
1991-05-30,14.320,8.636,May
1991-05-31,0.495,0.254,May
1991-06-01,2.400,15.748,Jun
1991-06-02,0.040,0.000,Jun
1991-06-03,0.130,3.048,Jun
1991-06-04,4.792,3.556,Jun
1991-06-05,5.360,4.318,Jun
1991-06-06,6.214,13.462,Jun
1991-06-07,0.105,0.762,Jun
1991-06-08,0.349,1.778,Jun
1991-06-09,0.055,0.000,Jun
1991-06-10,0.766,7.366,Jun
1991-06-11,0.146,0.508,Jun
1991-06-12,0.434,0.000,Jun
1991-06-13,0.505,1.778,Jun
1991-06-14,0.441,0.000,Jun
1991-06-15,0.535,0.254,Jun
1991-06-16,0.295,1.016,Jun
1991-06-17,4.354,21.590,Jun
1991-06-18,10.011,12.192,Jun
1991-06-19,0.135,0.000,Jun
1991-06-20,0.238,0.000,Jun
1991-06-21,0.123,0.000,Jun
1991-06-22,0.373,0.000,Jun
1991-06-23,0.026,0.000,Jun
1991-06-24,0.001,0.000,Jun
1991-06-25,0.000,0.000,Jun
1991-06-26,0.662,1.524,Jun
1991-06-27,0.728,7.112,Jun
1991-06-28,0.000,0.000,Jun
1991-06-29,0.029,1.270,Jun
1991-06-30,2.846,3.302,Jun
1991-07-01,5.095,7.112,Jul
1991-07-02,0.000,0.000,Jul
1991-07-03,0.851,7.366,Jul
1991-07-04,10.720,11.430,Jul
1991-07-05,1.894,13.716,Jul
1991-07-06,0.497,1.016,Jul
1991-07-07,0.335,15.240,Jul
1991-07-08,1.204,1.778,Jul
1991-07-09,10.957,12.192,Jul
1991-07-10,0.699,3.810,Jul
1991-07-11,13.786,40.894,Jul
1991-07-12,6.946,4.826,Jul
1991-07-13,0.010,0.000,Jul
1991-07-14,0.000,0.000,Jul
1991-07-15,0.000,0.000,Jul
1991-07-16,16.775,23.876,Jul
1991-07-17,2.308,13.462,Jul
1991-07-18,0.072,0.000,Jul
1991-07-19,0.000,1.270,Jul
1991-07-20,0.015,0.000,Jul
1991-07-21,0.059,0.000,Jul
1991-07-22,1.543,1.524,Jul
1991-07-23,16.295,40.132,Jul
1991-07-24,7.256,0.254,Jul
1991-07-25,0.001,0.000,Jul
1991-07-26,1.544,0.000,Jul
1991-07-27,0.662,0.254,Jul
1991-07-28,0.002,1.270,Jul
1991-07-29,0.745,7.620,Jul
1991-07-30,13.020,11.176,Jul
1991-07-31,33.030,23.876,Jul
1991-08-01,7.333,21.336,Aug
1991-08-02,3.508,3.556,Aug
1991-08-03,3.984,3.556,Aug
1991-08-04,0.100,7.366,Aug
1991-08-05,0.234,0.000,Aug
1991-08-06,0.003,0.254,Aug
1991-08-07,0.000,0.000,Aug
1991-08-08,0.000,0.000,Aug
1991-08-09,0.755,0.254,Aug
1991-08-10,26.898,16.510,Aug
1991-08-11,12.010,15.240,Aug
1991-08-12,2.107,1.016,Aug
1991-08-13,15.347,21.590,Aug
1991-08-14,2.520,0.000,Aug
1991-08-15,4.469,22.606,Aug
1991-08-16,12.252,30.734,Aug
1991-08-17,59.307,108.712,Aug
1991-08-18,6.240,7.366,Aug
1991-08-19,0.076,0.000,Aug
1991-08-20,7.376,0.000,Aug
1991-08-21,0.025,2.286,Aug
1991-08-22,0.136,0.254,Aug
1991-08-23,0.205,0.000,Aug
1991-08-24,10.568,6.858,Aug
1991-08-25,16.971,2.540,Aug
1991-08-26,5.330,4.318,Aug
1991-08-27,1.012,0.000,Aug
1991-08-28,0.019,0.000,Aug
1991-08-29,0.000,0.000,Aug
1991-08-30,0.001,0.000,Aug
1991-08-31,5.834,4.572,Aug
1991-09-01,5.696,1.778,Sep
1991-09-02,0.000,0.254,Sep
1991-09-03,5.449,9.398,Sep
1991-09-04,23.477,21.844,Sep
1991-09-05,5.756,15.240,Sep
1991-09-06,0.378,1.270,Sep
1991-09-07,1.141,9.906,Sep
1991-09-08,41.000,67.564,Sep
1991-09-09,13.488,31.496,Sep
1991-09-10,19.523,52.324,Sep
1991-09-11,1.657,16.002,Sep
1991-09-12,0.000,0.254,Sep
1991-09-13,5.255,5.334,Sep
1991-09-14,29.205,27.432,Sep
1991-09-15,18.173,22.098,Sep
1991-09-16,26.490,57.150,Sep
1991-09-17,7.536,11.938,Sep
1991-09-18,0.016,0.000,Sep
1991-09-19,0.000,0.000,Sep
1991-09-20,1.209,11.176,Sep
1991-09-21,7.159,12.446,Sep
1991-09-22,18.119,35.306,Sep
1991-09-23,4.293,20.828,Sep
1991-09-24,0.013,5.080,Sep
1991-09-25,4.026,9.398,Sep
1991-09-26,17.379,41.402,Sep
1991-09-27,14.141,14.478,Sep
1991-09-28,10.926,13.970,Sep
1991-09-29,38.475,20.574,Sep
1991-09-30,6.695,15.748,Sep
1991-10-01,32.692,39.116,Oct
1991-10-02,16.131,12.446,Oct
1991-10-03,29.538,36.576,Oct
1991-10-04,6.013,6.604,Oct
1991-10-05,0.019,0.254,Oct
1991-10-06,0.000,0.000,Oct
1991-10-07,0.113,2.794,Oct
1991-10-08,5.662,1.016,Oct
1991-10-09,7.277,25.908,Oct
1991-10-10,0.747,3.556,Oct
1991-10-11,0.324,2.032,Oct
1991-10-12,0.403,0.000,Oct
1991-10-13,35.591,56.134,Oct
1991-10-14,7.579,22.352,Oct
1991-10-15,0.050,1.524,Oct
1991-10-16,0.025,0.000,Oct
1991-10-17,1.107,0.000,Oct
1991-10-18,16.387,8.636,Oct
1991-10-19,13.947,16.510,Oct
1991-10-20,3.194,8.128,Oct
1991-10-21,0.000,0.000,Oct
1991-10-22,0.000,0.000,Oct
1991-10-23,0.000,0.000,Oct
1991-10-24,0.011,0.000,Oct
1991-10-25,0.000,0.000,Oct
1991-10-26,0.595,0.000,Oct
1991-10-27,5.563,0.254,Oct
1991-10-28,2.410,0.254,Oct
1991-10-29,13.197,6.604,Oct
1991-10-30,0.004,0.000,Oct
1991-10-31,0.000,0.000,Oct
1991-11-01,0.184,0.000,Nov
1991-11-02,1.882,2.286,Nov
1991-11-03,13.270,1.778,Nov
1991-11-04,6.769,5.080,Nov
1991-11-05,16.819,14.986,Nov
1991-11-06,7.659,3.302,Nov
1991-11-07,0.000,0.000,Nov
1991-11-08,2.217,15.494,Nov
1991-11-09,5.681,6.350,Nov
1991-11-10,5.003,1.524,Nov
1991-11-11,0.000,0.000,Nov
1991-11-12,0.000,0.000,Nov
1991-11-13,0.122,0.254,Nov
1991-11-14,4.292,5.588,Nov
1991-11-15,8.933,5.842,Nov
1991-11-16,0.369,0.762,Nov
1991-11-17,0.116,7.366,Nov
1991-11-18,13.092,23.622,Nov
1991-11-19,3.148,0.508,Nov
1991-11-20,2.505,3.302,Nov
1991-11-21,3.531,10.922,Nov
1991-11-22,9.441,1.524,Nov
1991-11-23,20.975,0.254,Nov
1991-11-24,6.121,5.588,Nov
1991-11-25,8.263,0.254,Nov
1991-11-26,3.743,2.032,Nov
1991-11-27,15.359,17.018,Nov
1991-11-28,0.569,0.000,Nov
1991-11-29,13.022,9.652,Nov
1991-11-30,45.202,27.178,Nov
1991-12-01,0.044,0.000,Dec
1991-12-02,0.742,0.254,Dec
1991-12-03,0.761,10.160,Dec
1991-12-04,3.174,7.366,Dec
1991-12-05,15.257,1.016,Dec
1991-12-06,20.538,14.732,Dec
1991-12-07,2.991,0.254,Dec
1991-12-08,3.139,0.254,Dec
1991-12-09,0.090,4.318,Dec
1991-12-10,0.091,6.604,Dec
1991-12-11,0.000,0.000,Dec
1991-12-12,0.170,0.000,Dec
1991-12-13,3.620,5.842,Dec
1991-12-14,33.272,15.494,Dec
1991-12-15,15.761,10.668,Dec
1991-12-16,15.782,20.320,Dec
1991-12-17,5.350,2.794,Dec
1991-12-18,6.144,1.524,Dec
1991-12-19,1.593,1.778,Dec
1991-12-20,0.014,0.000,Dec
1991-12-21,4.206,3.556,Dec
1991-12-22,17.737,6.096,Dec
1991-12-23,16.165,32.004,Dec
1991-12-24,8.238,11.938,Dec
1991-12-25,8.490,11.430,Dec
1991-12-26,2.602,15.748,Dec
1991-12-27,81.517,86.106,Dec
1991-12-28,17.463,23.876,Dec
1991-12-29,24.297,10.922,Dec
1991-12-30,37.638,32.512,Dec
1991-12-31,3.110,5.334,Dec
1992-01-01,6.051,7.112,Jan
1992-01-02,7.949,9.906,Jan
1992-01-03,3.830,0.254,Jan
1992-01-04,4.094,0.508,Jan
1992-01-05,7.710,3.048,Jan
1992-01-06,4.301,0.254,Jan
1992-01-07,14.502,10.160,Jan
1992-01-08,7.409,4.572,Jan
1992-01-09,43.767,23.876,Jan
1992-01-10,2.884,31.242,Jan
1992-01-11,0.252,4.572,Jan
1992-01-12,0.025,0.000,Jan
1992-01-13,21.888,20.574,Jan
1992-01-14,31.958,33.528,Jan
1992-01-15,18.578,34.290,Jan
1992-01-16,21.533,23.114,Jan
1992-01-17,5.606,14.224,Jan
1992-01-18,4.302,2.794,Jan
1992-01-19,0.040,8.128,Jan
1992-01-20,0.052,2.286,Jan
1992-01-21,0.451,4.572,Jan
1992-01-22,1.721,0.000,Jan
1992-01-23,0.000,0.254,Jan
1992-01-24,2.440,0.254,Jan
1992-01-25,0.238,0.254,Jan
1992-01-26,20.475,2.540,Jan
1992-01-27,8.408,15.748,Jan
1992-01-28,8.271,3.048,Jan
1992-01-29,1.366,0.508,Jan
1992-01-30,0.003,0.000,Jan
1992-01-31,2.404,3.556,Jan
1992-02-01,1.742,10.668,Feb
1992-02-02,12.715,7.620,Feb
1992-02-03,3.059,5.842,Feb
1992-02-04,8.276,0.508,Feb
1992-02-05,17.659,23.368,Feb
1992-02-06,2.702,6.350,Feb
1992-02-07,0.000,0.000,Feb
1992-02-08,0.000,0.000,Feb
1992-02-09,0.000,0.000,Feb
1992-02-10,0.000,0.254,Feb
1992-02-11,0.044,0.000,Feb
1992-02-12,0.489,0.254,Feb
1992-02-13,6.625,3.810,Feb
1992-02-14,0.878,0.762,Feb
1992-02-15,1.880,0.508,Feb
1992-02-16,0.000,0.000,Feb
1992-02-17,0.095,0.000,Feb
1992-02-18,0.000,0.000,Feb
1992-02-19,0.000,0.000,Feb
1992-02-20,1.028,3.302,Feb
1992-02-21,0.003,0.000,Feb
1992-02-22,17.050,16.764,Feb
1992-02-23,19.354,14.478,Feb
1992-02-24,9.297,11.684,Feb
1992-02-25,17.176,33.020,Feb
1992-02-26,42.301,67.818,Feb
1992-02-27,47.594,67.564,Feb
1992-02-28,10.694,24.130,Feb
1992-02-29,7.770,20.574,Feb
1992-03-01,11.042,21.082,Mar
1992-03-02,1.482,0.254,Mar
1992-03-03,1.817,0.254,Mar
1992-03-04,0.030,0.000,Mar
1992-03-05,1.852,17.018,Mar
1992-03-06,11.118,1.016,Mar
1992-03-07,26.294,28.448,Mar
1992-03-08,21.298,37.338,Mar
1992-03-09,27.913,23.876,Mar
1992-03-10,30.717,21.844,Mar
1992-03-11,12.068,22.352,Mar
1992-03-12,11.383,8.382,Mar
1992-03-13,0.000,0.254,Mar
1992-03-14,0.842,0.254,Mar
1992-03-15,8.004,2.032,Mar
1992-03-16,0.533,1.016,Mar
1992-03-17,0.027,0.000,Mar
1992-03-18,2.790,9.398,Mar
1992-03-19,33.547,51.816,Mar
1992-03-20,7.964,13.462,Mar
1992-03-21,2.943,9.144,Mar
1992-03-22,1.257,0.508,Mar
1992-03-23,10.333,7.112,Mar
1992-03-24,62.515,57.404,Mar
1992-03-25,13.740,27.432,Mar
1992-03-26,1.849,21.082,Mar
1992-03-27,7.039,13.716,Mar
1992-03-28,6.379,15.494,Mar
1992-03-29,0.030,0.254,Mar
1992-03-30,1.068,0.254,Mar
1992-03-31,6.606,6.096,Mar
1992-04-01,0.022,0.254,Apr
1992-04-02,0.000,0.000,Apr
1992-04-03,0.284,0.254,Apr
1992-04-04,0.001,0.254,Apr
1992-04-05,0.000,0.000,Apr
1992-04-06,0.000,0.000,Apr
1992-04-07,0.000,0.000,Apr
1992-04-08,0.000,0.000,Apr
1992-04-09,0.000,0.000,Apr
1992-04-10,1.670,7.366,Apr
1992-04-11,2.370,15.240,Apr
1992-04-12,0.094,0.254,Apr
1992-04-13,4.807,0.762,Apr
1992-04-14,0.390,1.270,Apr
1992-04-15,22.298,35.814,Apr
1992-04-16,3.582,8.636,Apr
1992-04-17,3.046,5.842,Apr
1992-04-18,2.304,5.334,Apr
1992-04-19,5.996,2.540,Apr
1992-04-20,8.064,2.032,Apr
1992-04-21,0.037,0.000,Apr
1992-04-22,0.020,0.254,Apr
1992-04-23,0.024,2.286,Apr
1992-04-24,0.000,0.000,Apr
1992-04-25,0.322,0.000,Apr
1992-04-26,0.391,0.000,Apr
1992-04-27,21.527,6.858,Apr
1992-04-28,8.333,8.890,Apr
1992-04-29,0.020,0.000,Apr
1992-04-30,0.323,0.254,Apr
1992-05-01,1.213,0.000,May
1992-05-02,0.074,8.636,May
1992-05-03,0.001,0.254,May
1992-05-04,0.000,0.254,May
1992-05-05,5.375,21.336,May
1992-05-06,12.796,15.748,May
1992-05-07,13.404,1.270,May
1992-05-08,1.553,3.048,May
1992-05-09,0.007,0.000,May
1992-05-10,0.000,0.000,May
1992-05-11,0.001,0.000,May
1992-05-12,0.793,0.762,May
1992-05-13,3.120,9.144,May
1992-05-14,0.000,2.286,May
1992-05-15,10.539,19.050,May
1992-05-16,0.000,0.000,May
1992-05-17,0.000,0.000,May
1992-05-18,0.000,0.000,May
1992-05-19,0.040,0.000,May
1992-05-20,0.000,0.000,May
1992-05-21,0.000,0.000,May
1992-05-22,0.001,0.000,May
1992-05-23,0.000,0.000,May
1992-05-24,2.784,2.286,May
1992-05-25,5.270,12.700,May
1992-05-26,2.953,0.508,May
1992-05-27,2.329,3.556,May
1992-05-28,1.897,0.000,May
1992-05-29,1.589,16.002,May
1992-05-30,5.202,4.826,May
1992-05-31,0.899,2.286,May
1992-06-01,4.473,6.350,Jun
1992-06-02,1.618,2.032,Jun
1992-06-03,0.353,1.270,Jun
1992-06-04,5.346,16.764,Jun
1992-06-05,0.047,0.000,Jun
1992-06-06,0.000,0.000,Jun
1992-06-07,0.000,1.016,Jun
1992-06-08,0.000,0.254,Jun
1992-06-09,0.011,0.000,Jun
1992-06-10,0.000,0.000,Jun
1992-06-11,0.000,0.000,Jun
1992-06-12,0.000,0.000,Jun
1992-06-13,0.000,0.000,Jun
1992-06-14,0.001,0.254,Jun
1992-06-15,7.946,3.302,Jun
1992-06-16,2.555,5.334,Jun
1992-06-17,12.167,0.254,Jun
1992-06-18,19.856,7.112,Jun
1992-06-19,4.888,3.556,Jun
1992-06-20,2.654,9.652,Jun
1992-06-21,4.906,20.574,Jun
1992-06-22,0.124,2.540,Jun
1992-06-23,3.635,13.208,Jun
1992-06-24,13.039,6.096,Jun
1992-06-25,0.000,0.000,Jun
1992-06-26,0.384,0.000,Jun
1992-06-27,0.033,0.000,Jun
1992-06-28,0.010,0.000,Jun
1992-06-29,1.758,0.000,Jun
1992-06-30,0.000,0.000,Jun
1992-07-01,0.000,0.000,Jul
1992-07-02,0.000,0.000,Jul
1992-07-03,0.073,0.000,Jul
1992-07-04,0.010,1.016,Jul
1992-07-05,0.026,3.810,Jul
1992-07-06,3.574,8.382,Jul
1992-07-07,2.025,19.558,Jul
1992-07-08,9.259,5.842,Jul
1992-07-09,8.328,17.018,Jul
1992-07-10,1.653,3.302,Jul
1992-07-11,3.610,18.034,Jul
1992-07-12,0.083,7.620,Jul
1992-07-13,0.247,8.128,Jul
1992-07-14,3.410,9.906,Jul
1992-07-15,2.974,3.556,Jul
1992-07-16,1.071,9.144,Jul
1992-07-17,0.047,3.048,Jul
1992-07-18,2.723,7.366,Jul
1992-07-19,4.342,8.128,Jul
1992-07-20,5.136,1.778,Jul
1992-07-21,0.014,2.286,Jul
1992-07-22,4.819,7.366,Jul
1992-07-23,7.259,5.334,Jul
1992-07-24,3.175,7.620,Jul
1992-07-25,3.692,2.286,Jul
1992-07-26,3.580,4.572,Jul
1992-07-27,5.564,3.556,Jul
1992-07-28,17.673,36.830,Jul
1992-07-29,3.534,4.064,Jul
1992-07-30,0.023,5.842,Jul
1992-07-31,0.001,0.000,Jul
1992-08-01,7.089,8.636,Aug
1992-08-02,1.616,1.016,Aug
1992-08-03,21.664,19.304,Aug
1992-08-04,50.751,56.134,Aug
1992-08-05,5.325,8.636,Aug
1992-08-06,0.553,0.254,Aug
1992-08-07,0.045,0.000,Aug
1992-08-08,0.227,0.000,Aug
1992-08-09,0.027,0.254,Aug
1992-08-10,0.002,1.524,Aug
1992-08-11,6.209,4.826,Aug
1992-08-12,8.715,16.002,Aug
1992-08-13,20.020,27.432,Aug
1992-08-14,0.516,2.540,Aug
1992-08-15,3.627,0.254,Aug
1992-08-16,23.256,40.132,Aug
1992-08-17,1.180,11.430,Aug
1992-08-18,0.000,0.000,Aug
1992-08-19,0.193,0.000,Aug
1992-08-20,0.005,0.000,Aug
1992-08-21,17.062,35.306,Aug
1992-08-22,2.911,0.254,Aug
1992-08-23,15.295,40.386,Aug
1992-08-24,39.130,65.532,Aug
1992-08-25,15.224,34.544,Aug
1992-08-26,25.717,19.558,Aug
1992-08-27,0.020,0.254,Aug
1992-08-28,0.075,6.096,Aug
1992-08-29,0.000,0.000,Aug
1992-08-30,16.740,33.528,Aug
1992-08-31,15.487,7.874,Aug
1992-09-01,0.006,4.572,Sep
1992-09-02,20.093,14.224,Sep
1992-09-03,0.000,0.000,Sep
1992-09-04,0.000,1.524,Sep
1992-09-05,16.124,9.652,Sep
1992-09-06,25.206,18.796,Sep
1992-09-07,0.759,0.000,Sep
1992-09-08,6.270,0.254,Sep
1992-09-09,0.990,0.000,Sep
1992-09-10,1.703,16.256,Sep
1992-09-11,0.000,0.000,Sep
1992-09-12,0.000,0.000,Sep
1992-09-13,0.173,0.254,Sep
1992-09-14,1.910,5.588,Sep
1992-09-15,0.089,1.778,Sep
1992-09-16,0.019,0.000,Sep
1992-09-17,2.919,7.112,Sep
1992-09-18,7.893,23.114,Sep
1992-09-19,1.303,0.254,Sep
1992-09-20,0.247,0.254,Sep
1992-09-21,0.266,5.334,Sep
1992-09-22,0.000,0.000,Sep
1992-09-23,0.000,0.000,Sep
1992-09-24,0.000,0.000,Sep
1992-09-25,1.885,2.286,Sep
1992-09-26,0.273,0.254,Sep
1992-09-27,0.904,1.524,Sep
1992-09-28,1.185,0.254,Sep
1992-09-29,0.052,11.430,Sep
1992-09-30,33.757,39.370,Sep
1992-10-01,15.530,22.098,Oct
1992-10-02,7.599,9.398,Oct
1992-10-03,2.912,2.032,Oct
1992-10-04,3.454,11.938,Oct
1992-10-05,0.680,3.556,Oct
1992-10-06,18.551,34.290,Oct
1992-10-07,18.643,6.604,Oct
1992-10-08,4.126,19.812,Oct
1992-10-09,12.684,22.606,Oct
1992-10-10,3.804,0.762,Oct
1992-10-11,1.239,7.620,Oct
1992-10-12,3.272,0.254,Oct
1992-10-13,0.000,0.000,Oct
1992-10-14,0.000,0.000,Oct
1992-10-15,0.000,0.000,Oct
1992-10-16,0.000,0.000,Oct
1992-10-17,0.000,0.000,Oct
1992-10-18,0.000,0.000,Oct
1992-10-19,1.905,5.334,Oct
1992-10-20,3.900,12.192,Oct
1992-10-21,13.927,10.668,Oct
1992-10-22,6.865,1.270,Oct
1992-10-23,7.284,0.000,Oct
1992-10-24,14.141,17.780,Oct
1992-10-25,26.998,47.244,Oct
1992-10-26,50.548,86.106,Oct
1992-10-27,32.976,32.004,Oct
1992-10-28,5.053,0.254,Oct
1992-10-29,0.000,0.000,Oct
1992-10-30,0.000,0.000,Oct
1992-10-31,0.000,0.000,Oct
1992-11-01,3.622,1.524,Nov
1992-11-02,9.218,4.572,Nov
1992-11-03,19.471,3.048,Nov
1992-11-04,12.426,7.620,Nov
1992-11-05,102.206,63.500,Nov
1992-11-06,15.236,4.064,Nov
1992-11-07,2.655,11.176,Nov
1992-11-08,16.338,33.020,Nov
1992-11-09,88.010,91.186,Nov
1992-11-10,0.987,0.000,Nov
1992-11-11,0.009,0.000,Nov
1992-11-12,0.000,0.000,Nov
1992-11-13,0.224,2.794,Nov
1992-11-14,13.194,13.970,Nov
1992-11-15,23.697,10.922,Nov
1992-11-16,9.468,1.778,Nov
1992-11-17,11.480,12.954,Nov
1992-11-18,0.011,0.000,Nov
1992-11-19,0.000,0.000,Nov
1992-11-20,0.000,0.000,Nov
1992-11-21,0.000,0.000,Nov
1992-11-22,13.474,39.116,Nov
1992-11-23,34.691,54.610,Nov
1992-11-24,18.696,,Nov
1992-11-25,23.792,,Nov
1992-11-26,3.106,,Nov
1992-11-27,17.235,22.352,Nov
1992-11-28,23.968,35.306,Nov
1992-11-29,4.335,5.588,Nov
1992-11-30,7.653,14.478,Nov
1992-12-01,13.024,21.336,Dec
1992-12-02,42.516,99.822,Dec
1992-12-03,47.258,43.180,Dec
1992-12-04,0.019,0.254,Dec
1992-12-05,0.521,0.000,Dec
1992-12-06,5.175,4.826,Dec
1992-12-07,6.607,34.544,Dec
1992-12-08,3.594,0.762,Dec
1992-12-09,4.255,3.048,Dec
1992-12-10,2.618,8.636,Dec
1992-12-11,1.737,5.334,Dec
1992-12-12,5.516,0.000,Dec
1992-12-13,20.538,4.572,Dec
1992-12-14,5.023,10.414,Dec
1992-12-15,0.652,0.000,Dec
1992-12-16,0.000,0.000,Dec
1992-12-17,2.305,2.540,Dec
1992-12-18,0.421,0.254,Dec
1992-12-19,0.000,0.000,Dec
1992-12-20,0.000,0.000,Dec
1992-12-21,0.000,0.000,Dec
1992-12-22,0.648,0.254,Dec
1992-12-23,0.008,0.000,Dec
1992-12-24,5.209,9.144,Dec
1992-12-25,0.060,0.000,Dec
1992-12-26,0.000,0.000,Dec
1992-12-27,0.000,0.000,Dec
1992-12-28,0.000,0.000,Dec
1992-12-29,0.000,0.000,Dec
1992-12-30,0.925,2.794,Dec
1992-12-31,24.596,19.812,Dec
1993-01-01,4.885,7.874,Jan
1993-01-02,0.151,0.508,Jan
1993-01-03,0.000,0.000,Jan
1993-01-04,0.001,0.000,Jan
1993-01-05,1.005,1.270,Jan
1993-01-06,9.011,11.684,Jan
1993-01-07,0.000,0.000,Jan
1993-01-08,0.212,0.254,Jan
1993-01-09,5.915,16.764,Jan
1993-01-10,0.000,0.000,Jan
1993-01-11,0.000,0.000,Jan
