Time,precip_mm_ERA5_12km,CORDOVA AIRPORT,month
1993-11-14,0.005,1.524,Nov
1993-11-15,0.021,0.000,Nov
1993-11-16,0.002,0.000,Nov
1993-11-17,0.889,2.032,Nov
1993-11-18,18.295,9.906,Nov
1993-11-19,1.174,3.302,Nov
1993-11-20,0.000,0.000,Nov
1993-11-21,0.000,0.000,Nov
1993-11-22,38.895,29.972,Nov
1993-11-23,10.790,31.496,Nov
1993-11-24,44.441,33.274,Nov
1993-11-25,36.470,14.986,Nov
1993-11-26,5.471,0.762,Nov
1993-11-27,2.065,0.508,Nov
1993-11-28,0.000,1.270,Nov
1993-11-29,0.210,0.254,Nov
1993-11-30,4.435,1.524,Nov
1993-12-01,11.788,6.096,Dec
1993-12-02,3.081,0.254,Dec
1993-12-03,0.069,1.778,Dec
1993-12-04,0.056,4.572,Dec
1993-12-05,40.011,58.420,Dec
1993-12-06,8.985,39.624,Dec
1993-12-07,1.969,0.000,Dec
1993-12-08,0.619,0.000,Dec
1993-12-09,4.760,0.254,Dec
1993-12-10,0.127,0.762,Dec
1993-12-11,4.168,3.556,Dec
1993-12-12,2.182,0.254,Dec
1993-12-13,0.122,0.762,Dec
1993-12-14,8.761,3.302,Dec
1993-12-15,12.022,6.604,Dec
1993-12-16,16.211,14.732,Dec
1993-12-17,15.478,12.192,Dec
1993-12-18,25.935,45.466,Dec
1993-12-19,14.017,16.764,Dec
1993-12-20,20.552,13.208,Dec
1993-12-21,12.331,7.366,Dec
1993-12-22,37.135,25.908,Dec
1993-12-23,11.203,25.146,Dec
1993-12-24,12.158,5.842,Dec
1993-12-25,0.170,0.000,Dec
1993-12-26,1.383,0.254,Dec
1993-12-27,16.240,4.826,Dec
1993-12-28,3.138,0.254,Dec
1993-12-29,19.151,29.210,Dec
1993-12-30,0.809,0.000,Dec
1993-12-31,0.033,0.000,Dec
1994-01-01,11.532,0.254,Jan
1994-01-02,0.013,0.000,Jan
1994-01-03,0.000,0.000,Jan
1994-01-04,0.000,0.000,Jan
1994-01-05,21.077,0.762,Jan
1994-01-06,12.504,4.064,Jan
1994-01-07,0.944,0.254,Jan
1994-01-08,0.383,0.000,Jan
1994-01-09,0.908,0.254,Jan
1994-01-10,0.227,0.254,Jan
1994-01-11,3.160,0.508,Jan
1994-01-12,8.750,0.254,Jan
1994-01-13,1.986,3.048,Jan
1994-01-14,1.491,0.000,Jan
1994-01-15,0.235,0.254,Jan
1994-01-16,21.634,2.032,Jan
1994-01-17,34.410,25.908,Jan
1994-01-18,1.492,4.572,Jan
1994-01-19,5.049,7.366,Jan
1994-01-20,0.580,0.254,Jan
1994-01-21,0.103,0.254,Jan
1994-01-22,0.181,0.254,Jan
1994-01-23,0.558,0.254,Jan
1994-01-24,14.647,30.480,Jan
1994-01-25,8.315,15.240,Jan
1994-01-26,6.087,16.256,Jan
1994-01-27,15.366,30.988,Jan
1994-01-28,0.683,2.032,Jan
1994-01-29,6.684,3.556,Jan
1994-01-30,0.029,0.000,Jan
1994-01-31,0.681,0.254,Jan
1994-02-01,1.411,11.430,Feb
1994-02-02,13.905,14.224,Feb
1994-02-03,3.073,3.810,Feb
1994-02-04,3.800,4.064,Feb
1994-02-05,0.036,0.000,Feb
1994-02-06,0.007,0.000,Feb
1994-02-07,1.911,2.540,Feb
1994-02-08,0.842,0.000,Feb
1994-02-09,0.001,0.000,Feb
1994-02-10,0.000,0.000,Feb
1994-02-11,0.020,0.000,Feb
1994-02-12,0.106,0.254,Feb
1994-02-13,0.013,0.000,Feb
1994-02-14,0.005,0.000,Feb
1994-02-15,0.000,0.000,Feb
1994-02-16,0.000,0.000,Feb
1994-02-17,0.000,0.000,Feb
1994-02-18,0.004,0.000,Feb
1994-02-19,0.000,0.000,Feb
1994-02-20,0.000,0.000,Feb
1994-02-21,0.000,0.000,Feb
1994-02-22,0.000,0.000,Feb
1994-02-23,0.030,0.000,Feb
1994-02-24,0.058,0.000,Feb
1994-02-25,0.000,0.000,Feb
1994-02-26,0.006,0.000,Feb
1994-02-27,1.019,0.508,Feb
1994-02-28,20.637,26.924,Feb
1994-03-01,15.721,22.860,Mar
1994-03-02,13.610,20.066,Mar
1994-03-03,8.524,9.144,Mar
1994-03-04,10.659,6.350,Mar
1994-03-05,2.136,2.794,Mar
1994-03-06,6.503,3.556,Mar
1994-03-07,12.320,13.208,Mar
1994-03-08,30.531,28.956,Mar
1994-03-09,8.275,20.574,Mar
1994-03-10,2.432,14.478,Mar
1994-03-11,12.597,1.524,Mar
1994-03-12,10.557,8.890,Mar
1994-03-13,7.671,3.302,Mar
1994-03-14,3.804,0.254,Mar
1994-03-15,7.306,0.508,Mar
1994-03-16,1.516,1.524,Mar
1994-03-17,0.006,0.000,Mar
1994-03-18,0.872,2.794,Mar
1994-03-19,7.778,2.286,Mar
1994-03-20,0.034,0.000,Mar
1994-03-21,0.005,0.000,Mar
1994-03-22,2.411,1.778,Mar
1994-03-23,20.650,15.748,Mar
1994-03-24,28.282,32.004,Mar
1994-03-25,9.213,17.780,Mar
1994-03-26,18.903,38.608,Mar
1994-03-27,0.250,0.254,Mar
1994-03-28,0.000,0.000,Mar
1994-03-29,5.079,8.890,Mar
1994-03-30,16.592,7.620,Mar
1994-03-31,0.178,0.254,Mar
1994-04-01,24.259,17.272,Apr
1994-04-02,11.707,10.668,Apr
1994-04-03,0.086,0.000,Apr
1994-04-04,0.137,0.000,Apr
1994-04-05,0.086,0.000,Apr
1994-04-06,0.174,0.000,Apr
1994-04-07,0.105,0.254,Apr
1994-04-08,3.365,2.032,Apr
1994-04-09,4.310,0.762,Apr
1994-04-10,17.846,2.286,Apr
1994-04-11,0.879,8.382,Apr
1994-04-12,11.783,0.254,Apr
1994-04-13,0.190,0.254,Apr
1994-04-14,2.753,0.000,Apr
1994-04-15,2.503,9.906,Apr
1994-04-16,0.639,2.032,Apr
1994-04-17,21.365,8.890,Apr
1994-04-18,21.984,15.240,Apr
1994-04-19,0.029,0.000,Apr
1994-04-20,10.287,24.384,Apr
1994-04-21,6.429,2.286,Apr
1994-04-22,15.370,18.542,Apr
1994-04-23,6.297,14.732,Apr
1994-04-24,0.000,0.000,Apr
1994-04-25,0.048,0.000,Apr
1994-04-26,0.764,6.858,Apr
1994-04-27,18.157,10.922,Apr
1994-04-28,1.120,1.016,Apr
1994-04-29,5.013,10.414,Apr
1994-04-30,4.940,0.508,Apr
1994-05-01,22.343,1.270,May
1994-05-02,7.937,14.224,May
1994-05-03,3.185,10.922,May
1994-05-04,22.801,8.382,May
1994-05-05,19.562,12.446,May
1994-05-06,5.692,21.082,May
1994-05-07,10.590,18.034,May
1994-05-08,14.481,0.762,May
1994-05-09,24.607,11.430,May
1994-05-10,7.043,1.016,May
1994-05-11,2.125,0.254,May
1994-05-12,8.828,4.318,May
1994-05-13,0.103,0.000,May
1994-05-14,0.039,9.398,May
1994-05-15,0.000,0.000,May
1994-05-16,0.000,0.000,May
1994-05-17,1.764,0.254,May
1994-05-18,18.174,35.560,May
1994-05-19,19.923,62.230,May
1994-05-20,6.828,6.350,May
1994-05-21,7.523,12.446,May
1994-05-22,24.178,14.478,May
1994-05-23,16.538,9.652,May
1994-05-24,5.874,1.524,May
1994-05-25,1.518,5.842,May
1994-05-26,1.188,5.334,May
1994-05-27,8.078,5.080,May
1994-05-28,0.035,0.000,May
1994-05-29,0.039,0.000,May
1994-05-30,0.002,5.080,May
1994-05-31,0.404,0.000,May
1994-06-01,0.732,2.540,Jun
1994-06-02,3.791,3.810,Jun
1994-06-03,0.216,0.254,Jun
1994-06-04,0.074,0.254,Jun
1994-06-05,1.317,10.160,Jun
1994-06-06,1.830,28.194,Jun
1994-06-07,0.628,2.794,Jun
1994-06-08,6.520,2.286,Jun
1994-06-09,0.053,0.254,Jun
1994-06-10,0.144,2.794,Jun
1994-06-11,1.108,0.254,Jun
1994-06-12,1.758,8.128,Jun
1994-06-13,0.000,0.000,Jun
1994-06-14,0.000,0.000,Jun
1994-06-15,0.086,0.000,Jun
1994-06-16,1.585,1.270,Jun
1994-06-17,5.164,0.254,Jun
1994-06-18,0.448,4.318,Jun
1994-06-19,2.059,3.556,Jun
1994-06-20,8.577,6.604,Jun
1994-06-21,29.820,26.924,Jun
1994-06-22,3.523,1.270,Jun
1994-06-23,1.409,0.000,Jun
1994-06-24,12.185,20.574,Jun
1994-06-25,2.310,13.208,Jun
1994-06-26,0.965,4.826,Jun
1994-06-27,13.679,2.032,Jun
1994-06-28,3.553,2.794,Jun
1994-06-29,0.130,0.254,Jun
1994-06-30,0.010,0.000,Jun
1994-07-01,0.000,0.000,Jul
1994-07-02,9.088,8.636,Jul
1994-07-03,0.000,0.000,Jul
1994-07-04,13.415,18.796,Jul
1994-07-05,15.433,5.842,Jul
1994-07-06,4.812,1.270,Jul
1994-07-07,0.007,0.000,Jul
1994-07-08,0.009,0.254,Jul
1994-07-09,0.692,1.524,Jul
1994-07-10,0.000,0.000,Jul
1994-07-11,0.006,0.000,Jul
1994-07-12,0.034,0.762,Jul
1994-07-13,0.000,0.000,Jul
1994-07-14,0.001,0.000,Jul
1994-07-15,0.020,0.762,Jul
1994-07-16,0.007,0.254,Jul
1994-07-17,3.442,1.778,Jul
1994-07-18,16.859,23.622,Jul
1994-07-19,19.530,31.496,Jul
1994-07-20,0.659,4.572,Jul
1994-07-21,2.826,8.890,Jul
1994-07-22,0.372,0.254,Jul
1994-07-23,0.047,0.000,Jul
1994-07-24,1.554,0.254,Jul
1994-07-25,1.111,1.016,Jul
1994-07-26,6.682,7.366,Jul
1994-07-27,0.002,0.000,Jul
1994-07-28,0.004,0.000,Jul
1994-07-29,1.214,7.112,Jul
1994-07-30,3.827,13.716,Jul
1994-07-31,0.001,0.254,Jul
1994-08-01,0.274,0.254,Aug
1994-08-02,0.087,0.254,Aug
1994-08-03,0.005,0.000,Aug
1994-08-04,0.021,0.254,Aug
1994-08-05,0.009,0.000,Aug
1994-08-06,0.001,0.000,Aug
1994-08-07,0.069,0.000,Aug
1994-08-08,0.000,0.000,Aug
1994-08-09,0.112,0.000,Aug
1994-08-10,0.116,0.000,Aug
1994-08-11,0.090,0.000,Aug
1994-08-12,0.148,0.000,Aug
1994-08-13,0.089,0.254,Aug
1994-08-14,0.127,0.000,Aug
1994-08-15,0.155,0.000,Aug
1994-08-16,0.025,0.254,Aug
1994-08-17,0.080,0.254,Aug
1994-08-18,0.003,0.254,Aug
1994-08-19,0.034,0.000,Aug
1994-08-20,0.624,7.112,Aug
1994-08-21,7.882,15.240,Aug
1994-08-22,0.022,1.778,Aug
1994-08-23,0.014,8.382,Aug
1994-08-24,0.924,1.778,Aug
1994-08-25,6.504,4.826,Aug
1994-08-26,46.988,47.498,Aug
1994-08-27,43.973,19.558,Aug
1994-08-28,2.174,11.430,Aug
1994-08-29,9.599,1.778,Aug
1994-08-30,4.079,0.762,Aug
1994-08-31,14.284,16.002,Aug
1994-09-01,12.861,5.334,Sep
1994-09-02,0.000,0.000,Sep
1994-09-03,0.430,0.000,Sep
1994-09-04,0.000,0.000,Sep
1994-09-05,0.690,2.540,Sep
1994-09-06,0.312,0.254,Sep
1994-09-07,0.000,0.000,Sep
1994-09-08,3.475,0.508,Sep
1994-09-09,0.000,0.000,Sep
1994-09-10,6.390,15.240,Sep
1994-09-11,30.204,14.986,Sep
1994-09-12,0.019,0.254,Sep
1994-09-13,0.097,0.254,Sep
1994-09-14,35.237,33.274,Sep
1994-09-15,15.721,54.610,Sep
1994-09-16,12.460,62.230,Sep
1994-09-17,21.546,37.338,Sep
1994-09-18,7.490,48.514,Sep
1994-09-19,3.621,5.334,Sep
1994-09-20,33.996,37.084,Sep
1994-09-21,10.327,8.636,Sep
1994-09-22,3.497,7.874,Sep
1994-09-23,11.700,18.288,Sep
1994-09-24,49.359,32.766,Sep
1994-09-25,0.278,17.526,Sep
1994-09-26,2.543,11.938,Sep
1994-09-27,0.159,0.254,Sep
1994-09-28,0.000,0.254,Sep
1994-09-29,0.000,0.000,Sep
1994-09-30,0.000,0.000,Sep
1994-10-01,0.045,0.254,Oct
1994-10-02,31.960,16.256,Oct
1994-10-03,5.799,27.940,Oct
1994-10-04,3.176,4.826,Oct
1994-10-05,22.181,40.386,Oct
1994-10-06,19.156,27.178,Oct
1994-10-07,24.530,18.288,Oct
1994-10-08,17.582,27.686,Oct
1994-10-09,0.016,1.524,Oct
1994-10-10,2.046,0.254,Oct
1994-10-11,20.174,4.318,Oct
1994-10-12,13.056,10.668,Oct
1994-10-13,0.046,3.048,Oct
1994-10-14,0.014,0.000,Oct
1994-10-15,22.518,5.080,Oct
1994-10-16,18.356,23.622,Oct
1994-10-17,12.778,12.446,Oct
1994-10-18,5.954,17.272,Oct
1994-10-19,1.852,0.254,Oct
1994-10-20,0.044,20.066,Oct
1994-10-21,1.692,10.160,Oct
1994-10-22,4.236,2.794,Oct
1994-10-23,12.936,0.254,Oct
1994-10-24,16.108,43.688,Oct
1994-10-25,4.856,6.604,Oct
1994-10-26,2.681,1.016,Oct
1994-10-27,3.793,19.304,Oct
1994-10-28,12.769,6.350,Oct
1994-10-29,1.186,0.254,Oct
1994-10-30,0.000,0.000,Oct
1994-10-31,0.000,0.000,Oct
1994-11-01,3.760,0.254,Nov
1994-11-02,49.526,55.372,Nov
1994-11-03,45.454,23.622,Nov
1994-11-04,1.065,1.524,Nov
1994-11-05,0.009,1.270,Nov
1994-11-06,11.273,17.018,Nov
1994-11-07,5.441,2.540,Nov
1994-11-08,0.000,0.000,Nov
1994-11-09,6.881,0.762,Nov
1994-11-10,47.750,36.322,Nov
1994-11-11,0.043,0.000,Nov
1994-11-12,0.222,0.254,Nov
1994-11-13,0.001,0.000,Nov
1994-11-14,2.592,0.508,Nov
1994-11-15,13.169,10.668,Nov
1994-11-16,0.205,0.000,Nov
1994-11-17,42.237,36.576,Nov
1994-11-18,0.051,0.254,Nov
1994-11-19,0.006,0.000,Nov
1994-11-20,12.696,2.032,Nov
1994-11-21,23.667,3.048,Nov
1994-11-22,0.179,0.000,Nov
1994-11-23,2.662,0.000,Nov
1994-11-24,0.000,0.000,Nov
1994-11-25,0.687,0.254,Nov
1994-11-26,3.181,0.254,Nov
1994-11-27,0.011,0.000,Nov
1994-11-28,0.000,0.000,Nov
1994-11-29,0.005,0.000,Nov
1994-11-30,0.000,0.000,Nov
1994-12-01,0.000,0.000,Dec
1994-12-02,0.417,0.254,Dec
1994-12-03,24.280,18.288,Dec
1994-12-04,48.071,36.322,Dec
1994-12-05,9.373,2.032,Dec
1994-12-06,7.191,7.620,Dec
1994-12-07,0.009,1.778,Dec
1994-12-08,0.160,0.254,Dec
1994-12-09,0.683,0.000,Dec
1994-12-10,0.109,0.000,Dec
1994-12-11,4.541,13.716,Dec
1994-12-12,30.363,29.464,Dec
1994-12-13,3.689,10.668,Dec
1994-12-14,7.323,15.494,Dec
1994-12-15,16.545,4.826,Dec
1994-12-16,17.417,2.032,Dec
1994-12-17,14.160,1.524,Dec
1994-12-18,3.293,0.508,Dec
1994-12-19,9.619,12.446,Dec
1994-12-20,26.594,25.146,Dec
1994-12-21,14.840,6.604,Dec
1994-12-22,10.618,19.304,Dec
1994-12-23,1.961,11.684,Dec
1994-12-24,0.367,0.000,Dec
1994-12-25,0.051,0.254,Dec
1994-12-26,0.013,0.000,Dec
1994-12-27,0.694,0.508,Dec
1994-12-28,28.153,5.334,Dec
1994-12-29,27.271,23.876,Dec
1994-12-30,0.224,4.826,Dec
1994-12-31,0.026,0.000,Dec
1995-01-01,0.071,0.000,Jan
1995-01-02,9.015,9.398,Jan
1995-01-03,2.248,2.540,Jan
1995-01-04,1.277,2.540,Jan
1995-01-05,0.001,0.000,Jan
1995-01-06,0.804,0.254,Jan
1995-01-07,2.163,0.254,Jan
1995-01-08,0.000,0.000,Jan
1995-01-09,0.012,0.000,Jan
1995-01-10,0.059,0.000,Jan
1995-01-11,0.045,0.254,Jan
1995-01-12,0.001,1.270,Jan
1995-01-13,0.011,1.016,Jan
1995-01-14,0.003,0.000,Jan
1995-01-15,0.160,0.000,Jan
1995-01-16,5.463,3.810,Jan
1995-01-17,10.223,12.446,Jan
1995-01-18,0.632,0.254,Jan
1995-01-19,12.714,13.970,Jan
1995-01-20,20.879,20.828,Jan
1995-01-21,25.724,42.164,Jan
1995-01-22,2.155,8.382,Jan
1995-01-23,4.858,11.684,Jan
1995-01-24,2.314,0.254,Jan
1995-01-25,0.000,0.000,Jan
1995-01-26,0.003,0.000,Jan
1995-01-27,16.496,9.906,Jan
1995-01-28,10.719,4.572,Jan
1995-01-29,23.187,17.018,Jan
1995-01-30,18.551,24.638,Jan
1995-01-31,2.472,0.254,Jan
1995-02-01,0.066,0.000,Feb
1995-02-02,10.452,3.302,Feb
1995-02-03,5.397,0.508,Feb
1995-02-04,3.494,0.254,Feb
1995-02-05,23.603,53.848,Feb
1995-02-06,8.444,2.794,Feb
1995-02-07,35.060,24.638,Feb
1995-02-08,25.298,9.652,Feb
1995-02-09,7.473,5.588,Feb
1995-02-10,6.079,3.302,Feb
1995-02-11,0.000,0.000,Feb
1995-02-12,0.259,2.032,Feb
1995-02-13,3.557,4.572,Feb
1995-02-14,0.000,0.000,Feb
1995-02-15,0.010,0.000,Feb
1995-02-16,0.000,0.000,Feb
1995-02-17,0.979,0.762,Feb
1995-02-18,6.185,0.254,Feb
1995-02-19,6.377,5.842,Feb
1995-02-20,27.142,18.034,Feb
1995-02-21,2.766,6.096,Feb
1995-02-22,0.699,1.270,Feb
1995-02-23,0.113,0.000,Feb
1995-02-24,0.128,0.000,Feb
1995-02-25,0.006,0.000,Feb
1995-02-26,0.948,1.016,Feb
1995-02-27,2.537,0.254,Feb
1995-02-28,0.095,0.000,Feb
1995-03-01,0.342,0.000,Mar
1995-03-02,0.046,0.000,Mar
1995-03-03,0.000,0.000,Mar
1995-03-04,0.000,0.000,Mar
1995-03-05,0.000,0.000,Mar
1995-03-06,0.000,0.000,Mar
1995-03-07,0.000,0.000,Mar
1995-03-08,0.000,0.000,Mar
1995-03-09,0.000,0.000,Mar
1995-03-10,0.000,0.000,Mar
1995-03-11,0.000,0.000,Mar
1995-03-12,1.479,0.254,Mar
1995-03-13,3.812,2.540,Mar
1995-03-14,0.039,2.032,Mar
1995-03-15,14.135,2.540,Mar
1995-03-16,43.534,65.786,Mar
1995-03-17,18.787,30.988,Mar
1995-03-18,2.802,5.842,Mar
1995-03-19,2.556,5.842,Mar
1995-03-20,0.236,0.254,Mar
1995-03-21,0.013,0.000,Mar
1995-03-22,0.000,0.000,Mar
1995-03-23,0.000,0.000,Mar
1995-03-24,0.045,0.000,Mar
1995-03-25,0.511,0.254,Mar
1995-03-26,18.546,5.334,Mar
1995-03-27,0.794,0.254,Mar
1995-03-28,17.737,29.464,Mar
1995-03-29,5.893,2.540,Mar
1995-03-30,1.834,0.762,Mar
1995-03-31,8.089,2.794,Mar
1995-04-01,0.382,0.000,Apr
1995-04-02,6.270,2.286,Apr
1995-04-03,15.437,4.318,Apr
1995-04-04,6.477,3.302,Apr
1995-04-05,6.019,0.254,Apr
1995-04-06,0.002,0.000,Apr
1995-04-07,0.000,0.000,Apr
1995-04-08,5.780,2.540,Apr
1995-04-09,11.942,10.160,Apr
1995-04-10,0.490,0.254,Apr
1995-04-11,1.304,1.524,Apr
1995-04-12,23.494,0.508,Apr
1995-04-13,3.371,0.000,Apr
1995-04-14,0.004,0.000,Apr
1995-04-15,10.629,1.778,Apr
1995-04-16,15.060,13.208,Apr
1995-04-17,3.594,3.048,Apr
1995-04-18,10.405,1.016,Apr
1995-04-19,7.475,0.508,Apr
1995-04-20,3.313,5.842,Apr
1995-04-21,12.241,14.986,Apr
1995-04-22,29.853,23.368,Apr
1995-04-23,5.739,3.048,Apr
1995-04-24,3.429,7.620,Apr
1995-04-25,2.223,14.732,Apr
1995-04-26,0.114,0.000,Apr
1995-04-27,0.000,0.000,Apr
1995-04-28,0.000,0.000,Apr
1995-04-29,0.000,0.000,Apr
1995-04-30,0.000,0.000,Apr
1995-05-01,0.000,0.000,May
1995-05-02,0.037,0.254,May
1995-05-03,0.303,2.794,May
1995-05-04,7.926,4.318,May
1995-05-05,0.528,0.254,May
1995-05-06,22.224,22.860,May
1995-05-07,23.699,22.606,May
1995-05-08,4.482,3.810,May
1995-05-09,0.000,0.000,May
1995-05-10,0.044,0.000,May
1995-05-11,0.209,0.000,May
1995-05-12,0.007,0.000,May
1995-05-13,7.703,17.526,May
1995-05-14,0.026,1.016,May
1995-05-15,9.369,15.494,May
1995-05-16,7.631,5.080,May
1995-05-17,5.497,4.572,May
1995-05-18,5.415,0.508,May
1995-05-19,0.001,0.508,May
1995-05-20,1.642,0.000,May
1995-05-21,2.923,10.160,May
1995-05-22,0.267,6.604,May
1995-05-23,6.026,7.112,May
1995-05-24,35.711,36.322,May
1995-05-25,21.698,28.956,May
1995-05-26,1.063,3.810,May
1995-05-27,8.833,17.526,May
1995-05-28,14.891,7.620,May
1995-05-29,14.804,13.462,May
1995-05-30,9.741,0.762,May
1995-05-31,8.560,13.208,May
1995-06-01,6.158,3.302,Jun
1995-06-02,3.028,0.508,Jun
1995-06-03,0.784,1.524,Jun
1995-06-04,8.340,9.398,Jun
1995-06-05,0.841,2.794,Jun
1995-06-06,16.205,12.700,Jun
1995-06-07,33.707,26.924,Jun
1995-06-08,3.844,7.366,Jun
1995-06-09,0.742,3.810,Jun
1995-06-10,0.000,0.000,Jun
1995-06-11,0.000,0.000,Jun
1995-06-12,0.000,0.000,Jun
1995-06-13,0.061,0.508,Jun
1995-06-14,1.499,2.286,Jun
1995-06-15,0.233,4.318,Jun
1995-06-16,1.159,0.254,Jun
1995-06-17,1.125,0.000,Jun
1995-06-18,0.055,0.000,Jun
1995-06-19,0.078,1.524,Jun
1995-06-20,0.116,0.254,Jun
1995-06-21,2.932,5.080,Jun
1995-06-22,4.710,12.700,Jun
1995-06-23,5.386,1.270,Jun
1995-06-24,1.721,8.382,Jun
1995-06-25,0.000,0.762,Jun
1995-06-26,0.007,1.016,Jun
1995-06-27,0.024,0.000,Jun
1995-06-28,0.043,0.000,Jun
1995-06-29,1.028,9.144,Jun
1995-06-30,6.508,6.604,Jun
1995-07-01,0.007,0.254,Jul
1995-07-02,0.659,12.700,Jul
1995-07-03,3.490,1.778,Jul
1995-07-04,0.101,0.000,Jul
1995-07-05,0.022,0.000,Jul
1995-07-06,0.039,0.254,Jul
1995-07-07,3.403,4.064,Jul
1995-07-08,0.997,0.254,Jul
1995-07-09,0.000,0.000,Jul
1995-07-10,5.759,10.922,Jul
1995-07-11,23.154,27.940,Jul
1995-07-12,6.055,0.762,Jul
1995-07-13,6.544,3.810,Jul
1995-07-14,10.524,18.288,Jul
1995-07-15,2.398,0.508,Jul
1995-07-16,11.102,7.112,Jul
1995-07-17,7.616,1.016,Jul
1995-07-18,4.753,3.302,Jul
1995-07-19,2.032,8.128,Jul
1995-07-20,0.041,0.000,Jul
1995-07-21,0.633,4.826,Jul
1995-07-22,0.035,0.508,Jul
1995-07-23,3.900,8.128,Jul
1995-07-24,15.005,21.590,Jul
1995-07-25,9.278,28.702,Jul
1995-07-26,1.144,2.794,Jul
1995-07-27,11.782,6.604,Jul
1995-07-28,0.000,4.572,Jul
1995-07-29,37.595,12.700,Jul
1995-07-30,27.673,2.794,Jul
1995-07-31,0.315,11.684,Jul
1995-08-01,1.663,2.794,Aug
1995-08-02,9.816,6.096,Aug
1995-08-03,28.753,5.588,Aug
1995-08-04,0.021,0.254,Aug
1995-08-05,0.004,0.000,Aug
1995-08-06,0.085,0.254,Aug
1995-08-07,0.093,0.000,Aug
1995-08-08,0.000,0.000,Aug
1995-08-09,5.448,3.048,Aug
1995-08-10,6.043,2.032,Aug
1995-08-11,0.003,0.000,Aug
1995-08-12,26.199,14.732,Aug
1995-08-13,13.945,6.350,Aug
1995-08-14,0.056,0.000,Aug
1995-08-15,0.127,0.000,Aug
1995-08-16,0.017,0.254,Aug
1995-08-17,0.135,0.254,Aug
1995-08-18,0.084,0.000,Aug
1995-08-19,0.076,0.000,Aug
1995-08-20,0.080,0.000,Aug
1995-08-21,0.014,0.000,Aug
1995-08-22,0.000,0.000,Aug
1995-08-23,0.000,0.254,Aug
1995-08-24,3.308,3.810,Aug
1995-08-25,5.275,0.254,Aug
1995-08-26,0.000,0.000,Aug
1995-08-27,8.273,18.796,Aug
1995-08-28,6.449,8.890,Aug
1995-08-29,0.021,0.508,Aug
1995-08-30,26.359,23.368,Aug
1995-08-31,5.089,6.604,Aug
1995-09-01,21.582,12.700,Sep
1995-09-02,0.009,4.826,Sep
1995-09-03,0.183,0.254,Sep
1995-09-04,0.068,0.000,Sep
1995-09-05,0.730,0.254,Sep
1995-09-06,26.835,14.224,Sep
1995-09-07,32.608,23.876,Sep
1995-09-08,5.950,49.530,Sep
1995-09-09,3.827,10.414,Sep
1995-09-10,36.187,35.306,Sep
1995-09-11,23.925,44.196,Sep
1995-09-12,4.630,28.448,Sep
1995-09-13,5.758,10.414,Sep
1995-09-14,0.000,0.000,Sep
1995-09-15,0.605,0.000,Sep
1995-09-16,0.000,0.000,Sep
1995-09-17,0.004,0.000,Sep
1995-09-18,9.191,8.636,Sep
1995-09-19,6.264,10.922,Sep
1995-09-20,53.955,63.246,Sep
1995-09-21,80.400,81.026,Sep
1995-09-22,3.165,3.302,Sep
1995-09-23,7.211,2.032,Sep
1995-09-24,11.869,32.512,Sep
1995-09-25,17.758,22.606,Sep
1995-09-26,0.028,3.810,Sep
1995-09-27,0.000,0.000,Sep
1995-09-28,4.090,2.032,Sep
1995-09-29,22.712,17.018,Sep
1995-09-30,4.122,5.080,Sep
1995-10-01,27.702,17.018,Oct
1995-10-02,4.628,0.254,Oct
1995-10-03,0.000,0.000,Oct
1995-10-04,1.161,0.762,Oct
1995-10-05,0.001,0.000,Oct
1995-10-06,9.158,0.254,Oct
1995-10-07,13.898,2.286,Oct
1995-10-08,6.600,2.794,Oct
1995-10-09,6.827,0.254,Oct
1995-10-10,1.380,2.794,Oct
1995-10-11,10.745,14.478,Oct
1995-10-12,14.862,2.032,Oct
1995-10-13,0.007,0.000,Oct
1995-10-14,0.002,0.000,Oct
1995-10-15,0.003,0.000,Oct
1995-10-16,0.000,0.000,Oct
1995-10-17,0.002,0.000,Oct
1995-10-18,14.060,15.240,Oct
1995-10-19,16.414,5.334,Oct
1995-10-20,0.157,0.254,Oct
1995-10-21,4.949,7.112,Oct
1995-10-22,8.919,0.254,Oct
1995-10-23,8.152,12.700,Oct
1995-10-24,34.762,8.636,Oct
1995-10-25,7.463,0.254,Oct
1995-10-26,4.065,1.524,Oct
1995-10-27,0.663,0.254,Oct
1995-10-28,0.811,2.032,Oct
1995-10-29,4.886,0.254,Oct
1995-10-30,0.134,0.000,Oct
1995-10-31,43.728,16.002,Oct
1995-11-01,9.840,10.922,Nov
1995-11-02,19.320,13.208,Nov
1995-11-03,1.190,1.778,Nov
1995-11-04,0.000,0.000,Nov
1995-11-05,1.746,0.254,Nov
1995-11-06,0.118,0.254,Nov
1995-11-07,0.000,0.000,Nov
1995-11-08,0.000,0.000,Nov
1995-11-09,2.648,0.254,Nov
1995-11-10,0.096,0.000,Nov
1995-11-11,5.447,0.254,Nov
1995-11-12,8.046,3.556,Nov
1995-11-13,10.280,4.064,Nov
1995-11-14,1.842,1.270,Nov
1995-11-15,0.101,0.000,Nov
1995-11-16,15.213,7.366,Nov
1995-11-17,7.731,4.318,Nov
1995-11-18,0.995,0.254,Nov
1995-11-19,3.910,0.000,Nov
1995-11-20,0.142,0.254,Nov
1995-11-21,0.658,0.254,Nov
1995-11-22,3.715,5.588,Nov
1995-11-23,0.023,0.000,Nov
1995-11-24,0.002,0.000,Nov
