time,longitude,latitude,v10
1980-04-02 16:00:00,210.0,61.25,-2.656937900522432
1980-04-02 17:00:00,210.0,61.25,-2.2693323828049747
1980-04-02 18:00:00,210.0,61.25,-1.8374796598686296
1980-04-02 19:00:00,210.0,61.25,-1.5711114844509249
1980-04-02 20:00:00,210.0,61.25,-1.3189024147032644
1980-04-02 21:00:00,210.0,61.25,-0.9286420646726739
1980-04-02 22:00:00,210.0,61.25,-0.533072050015817
1980-04-02 23:00:00,210.0,61.25,-0.48528506837941787
1980-04-03 00:00:00,210.0,61.25,-0.29502208593820045
1980-04-03 01:00:00,210.0,61.25,0.32797856354374
1980-04-03 02:00:00,210.0,61.25,0.9253158339987255
1980-04-03 03:00:00,210.0,61.25,1.0978799343523877
1980-04-03 04:00:00,210.0,61.25,0.8350515353521941
1980-04-03 05:00:00,210.0,61.25,0.26780236444605254
1980-04-03 06:00:00,210.0,61.25,-0.528647329493928
1980-04-03 07:00:00,210.0,61.25,-1.1923554077772454
1980-04-03 08:00:00,210.0,61.25,-1.695003659063811
1980-04-03 09:00:00,210.0,61.25,-2.01889320126607
1980-04-03 10:00:00,210.0,61.25,-1.7171272616732547
1980-04-03 11:00:00,210.0,61.25,-1.9206644056801387
1980-04-03 12:00:00,210.0,61.25,-2.190572357515354
1980-04-03 13:00:00,210.0,61.25,-2.3348182465289287
1980-04-03 14:00:00,210.0,61.25,-2.4914533530037914
1980-04-03 15:00:00,210.0,61.25,-2.686141055966898
1980-04-03 16:00:00,210.0,61.25,-2.688795888280031
1980-04-03 17:00:00,210.0,61.25,-2.7967590690141173
1980-04-03 18:00:00,210.0,61.25,-2.793219292596606
1980-04-03 19:00:00,210.0,61.25,-2.8790588707212486
1980-04-03 20:00:00,210.0,61.25,-2.9985263248122456
1980-04-03 21:00:00,210.0,61.25,-3.095870176293799
1980-04-03 22:00:00,210.0,61.25,-3.411795221556658
1980-04-03 23:00:00,210.0,61.25,-3.4586972590886793
1980-04-04 00:00:00,210.0,61.25,-3.354273854772104
1980-04-04 01:00:00,210.0,61.25,-3.0410036418223783
1980-04-04 02:00:00,210.0,61.25,-2.9020674174350702
1980-04-04 03:00:00,210.0,61.25,-2.536585502327057
1980-04-04 04:00:00,210.0,61.25,-2.3180043085457513
1980-04-04 05:00:00,210.0,61.25,-2.0640253505893353
1980-04-04 06:00:00,210.0,61.25,-1.8852666415050283
1980-04-04 07:00:00,210.0,61.25,-1.6259780189223458
1980-04-04 08:00:00,210.0,61.25,-1.3162475823901312
1980-04-04 09:00:00,210.0,61.25,-1.1817360785247122
1980-04-04 10:00:00,210.0,61.25,-0.9835085991440948
1980-04-04 11:00:00,210.0,61.25,-0.9870483755616057
1980-04-04 12:00:00,210.0,61.25,-0.8551917040093202
1980-04-04 13:00:00,210.0,61.25,-0.9366065616120738
1980-04-04 14:00:00,210.0,61.25,-1.3392561291039529
1980-04-04 15:00:00,210.0,61.25,-1.6923488267506777
1980-04-04 16:00:00,210.0,61.25,-2.1578294256533774
1980-04-04 17:00:00,210.0,61.25,-2.6666722856705873
1980-04-04 18:00:00,210.0,61.25,-3.3082567613444605
1980-04-04 19:00:00,210.0,61.25,-3.5294927874388993
1980-04-04 20:00:00,210.0,61.25,-3.825949062405448
1980-04-04 21:00:00,210.0,61.25,-3.7232955462976283
1980-04-04 22:00:00,210.0,61.25,-3.5985184275803643
1980-04-04 23:00:00,210.0,61.25,-3.2578149473949285
1980-04-05 00:00:00,210.0,61.25,-2.4144632159229267
1980-04-05 01:00:00,210.0,61.25,-1.676419832871878
1980-04-05 02:00:00,210.0,61.25,-1.708277820629477
1980-04-05 03:00:00,210.0,61.25,-1.8967709148619392
1980-04-05 04:00:00,210.0,61.25,-1.8905763061312948
1980-04-05 05:00:00,210.0,61.25,-2.173758419532177
1980-04-05 06:00:00,210.0,61.25,-2.216235736542309
1980-04-05 07:00:00,210.0,61.25,-2.0640253505893353
1980-04-05 08:00:00,210.0,61.25,-2.0003093750741368
1980-04-05 09:00:00,210.0,61.25,-1.912699908740739
1980-04-05 10:00:00,210.0,61.25,-1.7994270633803862
1980-04-05 11:00:00,210.0,61.25,-1.6896939944375442
1980-04-05 12:00:00,210.0,61.25,-1.7950023428584974
1980-04-05 13:00:00,210.0,61.25,-1.7604895227877648
1980-04-05 14:00:00,210.0,61.25,-1.7401358083870764
1980-04-05 15:00:00,210.0,61.25,-1.6728800564543669
1980-04-05 16:00:00,210.0,61.25,-1.6454467892186564
1980-04-05 17:00:00,210.0,61.25,-1.669340280036856
1980-04-05 18:00:00,210.0,61.25,-1.8038517839022747
1980-04-05 19:00:00,210.0,61.25,-2.1295112143132893
1980-04-05 20:00:00,210.0,61.25,-2.2622528299699525
1980-04-05 21:00:00,210.0,61.25,-2.27906676795313
1980-04-05 22:00:00,210.0,61.25,-2.3197741967545067
1980-04-05 23:00:00,210.0,61.25,-2.3896847810003496
1980-04-06 00:00:00,210.0,61.25,-2.6392390184348766
1980-04-06 01:00:00,210.0,61.25,-2.864014820946827
1980-04-06 02:00:00,210.0,61.25,-2.6728668944012313
1980-04-06 03:00:00,210.0,61.25,-2.1038478352863343
1980-04-06 04:00:00,210.0,61.25,-1.1852758549422233
1980-04-06 05:00:00,210.0,61.25,-0.6888222123863019
1980-04-06 06:00:00,210.0,61.25,-0.3233402972782886
1980-04-06 07:00:00,210.0,61.25,0.01559329469839188
1980-04-06 08:00:00,210.0,61.25,0.28461630242922986
1980-04-06 09:00:00,210.0,61.25,0.8456708646047275
1980-04-06 10:00:00,210.0,61.25,0.8846084051973486
1980-04-06 11:00:00,210.0,61.25,0.716469025365575
1980-04-06 12:00:00,210.0,61.25,0.6571777703722654
1980-04-06 13:00:00,210.0,61.25,0.7085045284261753
1980-04-06 14:00:00,210.0,61.25,0.6456734970153546
1980-04-06 15:00:00,210.0,61.25,0.7854946655070401
1980-04-06 16:00:00,210.0,61.25,0.6155853974665106
1980-04-06 17:00:00,210.0,61.25,0.3412527251094062
1980-04-06 18:00:00,210.0,61.25,0.1545295190856999
1980-04-06 19:00:00,210.0,61.25,0.23240460027094212
1980-04-06 20:00:00,210.0,61.25,0.3492172220488059
1980-04-06 21:00:00,210.0,61.25,0.24036909721034228
1980-04-06 22:00:00,210.0,61.25,0.08727376715299018
1980-04-06 23:00:00,210.0,61.25,-0.20033306676978047
1980-04-07 00:00:00,210.0,61.25,-0.26316409818060116
1980-04-07 01:00:00,210.0,61.25,-0.14458158819398204
1980-04-07 02:00:00,210.0,61.25,0.23505943258407536
1980-04-07 03:00:00,210.0,61.25,0.6970002550692644
1980-04-07 04:00:00,210.0,61.25,1.0217747413759009
1980-04-07 05:00:00,210.0,61.25,0.9279706663118588
1980-04-07 06:00:00,210.0,61.25,0.8677944672141713
1980-04-07 07:00:00,210.0,61.25,0.9031922313892817
1980-04-07 08:00:00,210.0,61.25,1.2138076120258736
1980-04-07 09:00:00,210.0,61.25,1.5571659245244431
1980-04-07 10:00:00,210.0,61.25,1.427964085285291
1980-04-07 11:00:00,210.0,61.25,1.2854880844804724
1980-04-07 12:00:00,210.0,61.25,0.9669082069044799
1980-04-07 13:00:00,210.0,61.25,0.8978825667630148
1980-04-07 14:00:00,210.0,61.25,0.6642573232072873
1980-04-07 15:00:00,210.0,61.25,0.1633789601294775
1980-04-07 16:00:00,210.0,61.25,-0.14546653229835949
1980-04-07 17:00:00,210.0,61.25,-0.39325088152413157
1980-04-07 18:00:00,210.0,61.25,-0.5888235285916155
1980-04-07 19:00:00,210.0,61.25,-0.46847113039624055
1980-04-07 20:00:00,210.0,61.25,-0.3684724466015541
1980-04-07 21:00:00,210.0,61.25,0.041256673725346804
1980-04-07 22:00:00,210.0,61.25,1.1076143195005432
1980-04-07 23:00:00,210.0,61.25,1.7890212798714158
1980-04-08 00:00:00,210.0,61.25,1.5323874896018665
1980-04-08 01:00:00,210.0,61.25,1.21911727665214
1980-04-08 02:00:00,210.0,61.25,0.4403664647997152
1980-04-08 03:00:00,210.0,61.25,0.011168574176503299
1980-04-08 04:00:00,210.0,61.25,-0.39325088152413157
1980-04-08 05:00:00,210.0,61.25,-0.6773179390293911
1980-04-08 06:00:00,210.0,61.25,-1.1074007737569806
1980-04-08 07:00:00,210.0,61.25,-1.6020845281041465
1980-04-08 08:00:00,210.0,61.25,-1.8127012249460523
1980-04-08 09:00:00,210.0,61.25,-2.2764119356399966
1980-04-08 10:00:00,210.0,61.25,-2.656052956418054
1980-04-08 11:00:00,210.0,61.25,-2.5826025957547003
1980-04-08 12:00:00,210.0,61.25,-2.5047275145694576
1980-04-08 13:00:00,210.0,61.25,-2.274642047431241
1980-04-08 14:00:00,210.0,61.25,-2.155174593340244
1980-04-08 15:00:00,210.0,61.25,-2.098538170660068
1980-04-08 16:00:00,210.0,61.25,-2.0374770274580025
1980-04-08 17:00:00,210.0,61.25,-2.0303974746229807
1980-04-08 18:00:00,210.0,61.25,-2.133935934835178
1980-04-08 19:00:00,210.0,61.25,-2.286146320788152
1980-04-08 20:00:00,210.0,61.25,-2.162254146175266
1980-04-08 21:00:00,210.0,61.25,-1.9941147663434924
1980-04-08 22:00:00,210.0,61.25,-1.0215611956323383
1980-04-08 23:00:00,210.0,61.25,-0.06228178648685034
1980-04-09 00:00:00,210.0,61.25,0.2801915819073413
1980-04-09 01:00:00,210.0,61.25,0.5943467389614447
1980-04-09 02:00:00,210.0,61.25,0.8571751379616384
1980-04-09 03:00:00,210.0,61.25,0.985492033096413
1980-04-09 04:00:00,210.0,61.25,0.5793026891870228
1980-04-09 05:00:00,210.0,61.25,0.343022613318162
1980-04-09 06:00:00,210.0,61.25,0.4217826386077821
1980-04-09 07:00:00,210.0,61.25,0.5341705398637573
1980-04-09 08:00:00,210.0,61.25,0.46779973203542546
1980-04-09 09:00:00,210.0,61.25,0.23240460027094212
1980-04-09 10:00:00,210.0,61.25,0.055415779395390885
1980-04-09 11:00:00,210.0,61.25,0.42355252681653743
1980-04-09 12:00:00,210.0,61.25,0.7828398331939068
1980-04-09 13:00:00,210.0,61.25,0.8890331257192376
1980-04-09 14:00:00,210.0,61.25,0.6908056463386201
1980-04-09 15:00:00,210.0,61.25,0.651868105745999
1980-04-09 16:00:00,210.0,61.25,0.5996564035877112
1980-04-09 17:00:00,210.0,61.25,0.3731107128670055
1980-04-09 18:00:00,210.0,61.25,-0.1100687681232495
1980-04-09 19:00:00,210.0,61.25,-0.488824844796929
1980-04-09 20:00:00,210.0,61.25,-0.6029826342616595
1980-04-09 21:00:00,210.0,61.25,-0.6605040010462138
1980-04-09 22:00:00,210.0,61.25,-0.46050663345684084
1980-04-09 23:00:00,210.0,61.25,-0.34280906757459917
1980-04-10 00:00:00,210.0,61.25,-0.3507735645139989
1980-04-10 01:00:00,210.0,61.25,-0.29059736541631187
1980-04-10 02:00:00,210.0,61.25,0.034177120890324986
1980-04-10 03:00:00,210.0,61.25,0.632399335449688
1980-04-10 04:00:00,210.0,61.25,0.6589476585810208
1980-04-10 05:00:00,210.0,61.25,0.636824055971577
1980-04-10 06:00:00,210.0,61.25,0.8828385169885933
1980-04-10 07:00:00,210.0,61.25,1.238586046948451
1980-04-10 08:00:00,210.0,61.25,1.2757536993323173
1980-04-10 09:00:00,210.0,61.25,1.1474368041975422
1980-04-10 10:00:00,210.0,61.25,0.6899207022342422
1980-04-10 11:00:00,210.0,61.25,0.5456748132206681
1980-04-10 12:00:00,210.0,61.25,0.5899220184395557
1980-04-10 13:00:00,210.0,61.25,0.4801889494967142
1980-04-10 14:00:00,210.0,61.25,0.11647692259745623
1980-04-10 15:00:00,210.0,61.25,-0.027768966416118257
1980-04-10 16:00:00,210.0,61.25,-0.045467848503673025
1980-04-10 17:00:00,210.0,61.25,0.15895423960758848
1980-04-10 18:00:00,210.0,61.25,0.03771689730783612
1980-04-10 19:00:00,210.0,61.25,-0.21980183706609102
1980-04-10 20:00:00,210.0,61.25,-0.43661314263864126
1980-04-10 21:00:00,210.0,61.25,-0.44546258368241887
1980-04-10 22:00:00,210.0,61.25,-0.4259938133861083
1980-04-10 23:00:00,210.0,61.25,-0.08794516551380527
1980-04-11 00:00:00,210.0,61.25,-0.027768966416118257
1980-04-11 01:00:00,210.0,61.25,-0.05431728954745063
1980-04-11 02:00:00,210.0,61.25,0.09258343177925665
1980-04-11 03:00:00,210.0,61.25,0.193467059678321
1980-04-11 04:00:00,210.0,61.25,0.3111646255605627
1980-04-11 05:00:00,210.0,61.25,0.5394802044900238
1980-04-11 06:00:00,210.0,61.25,0.5828424656045339
1980-04-11 07:00:00,210.0,61.25,0.2784216936985855
1980-04-11 08:00:00,210.0,61.25,-0.3870562727934872
1980-04-11 09:00:00,210.0,61.25,-0.7905907843897437
1980-04-11 10:00:00,210.0,61.25,-0.9631548847434064
1980-04-11 11:00:00,210.0,61.25,-1.3047433090332203
1980-04-11 12:00:00,210.0,61.25,-1.5737663167640583
1980-04-11 13:00:00,210.0,61.25,-1.748985249430854
1980-04-11 14:00:00,210.0,61.25,-1.9578320580640045
1980-04-11 15:00:00,210.0,61.25,-2.087033897303157
1980-04-11 16:00:00,210.0,61.25,-2.1171219968520005
1980-04-11 17:00:00,210.0,61.25,-2.3277386936939064
1980-04-11 18:00:00,210.0,61.25,-2.481718967855636
1980-04-11 19:00:00,210.0,61.25,-2.5197715643438796
1980-04-11 20:00:00,210.0,61.25,-2.8109181746841614
1980-04-11 21:00:00,210.0,61.25,-2.92596090825327
1980-04-11 22:00:00,210.0,61.25,-2.6410089066436324
1980-04-11 23:00:00,210.0,61.25,-2.3595966814515057
1980-04-12 00:00:00,210.0,61.25,-2.2888011531012853
1980-04-12 01:00:00,210.0,61.25,-2.3206591408588846
1980-04-12 02:00:00,210.0,61.25,-2.5056124586738355
1980-04-12 03:00:00,210.0,61.25,-2.4781791914381253
1980-04-12 04:00:00,210.0,61.25,-2.6914507205931644
1980-04-12 05:00:00,210.0,61.25,-3.183479642627197
1980-04-12 06:00:00,210.0,61.25,-3.3489641901458373
1980-04-12 07:00:00,210.0,61.25,-3.2817084382131276
1980-04-12 08:00:00,210.0,61.25,-3.218877406802307
1980-04-12 09:00:00,210.0,61.25,-3.3082567613444605
1980-04-12 10:00:00,210.0,61.25,-2.7126893790982307
1980-04-12 11:00:00,210.0,61.25,-1.8304001070336076
1980-04-12 12:00:00,210.0,61.25,-1.4684579683431052
1980-04-12 13:00:00,210.0,61.25,-0.598557913739771
1980-04-12 14:00:00,210.0,61.25,0.5439049250119123
1980-04-12 15:00:00,210.0,61.25,1.4332737499115575
1980-04-12 16:00:00,210.0,61.25,1.9040640134405242
1980-04-12 17:00:00,210.0,61.25,2.216449282285872
1980-04-12 18:00:00,210.0,61.25,2.084592610733586
1980-04-12 19:00:00,210.0,61.25,1.8518523112822365
1980-04-12 20:00:00,210.0,61.25,1.8695511933697917
1980-04-12 21:00:00,210.0,61.25,2.3704295564476014
1980-04-12 22:00:00,210.0,61.25,1.8545071435953693
1980-04-12 23:00:00,210.0,61.25,2.026186299844654
1980-04-13 00:00:00,210.0,61.25,2.1987504001983167
1980-04-13 01:00:00,210.0,61.25,2.164237580127584
1980-04-13 02:00:00,210.0,61.25,2.0385755173059428
1980-04-13 03:00:00,210.0,61.25,2.0713184491679195
1980-04-13 04:00:00,210.0,61.25,2.08724744304672
1980-04-13 05:00:00,210.0,61.25,1.6934473165986175
1980-04-13 06:00:00,210.0,61.25,1.468671514086668
1980-04-13 07:00:00,210.0,61.25,1.1377024190493872
1980-04-13 08:00:00,210.0,61.25,0.6492132734328653
1980-04-13 09:00:00,210.0,61.25,0.9863769772007904
1980-04-13 10:00:00,210.0,61.25,1.0766412758473218
1980-04-13 11:00:00,210.0,61.25,1.2536300967228726
1980-04-13 12:00:00,210.0,61.25,1.1731001832244976
1980-04-13 13:00:00,210.0,61.25,1.0527477850291223
1980-04-13 14:00:00,210.0,61.25,1.025314517793412
1980-04-13 15:00:00,210.0,61.25,1.0438983439853446
1980-04-13 16:00:00,210.0,61.25,1.014695188540879
1980-04-13 17:00:00,210.0,61.25,1.014695188540879
1980-04-13 18:00:00,210.0,61.25,0.9722178715307463
1980-04-13 19:00:00,210.0,61.25,0.8916879580323709
1980-04-13 20:00:00,210.0,61.25,1.090800381517366
1980-04-13 21:00:00,210.0,61.25,1.9182231191105679
1980-04-13 22:00:00,210.0,61.25,1.9730896535819884
1980-04-13 23:00:00,210.0,61.25,2.444764861215333
1980-04-14 00:00:00,210.0,61.25,2.3925531590570452
1980-04-14 01:00:00,210.0,61.25,2.425296090919022
1980-04-14 02:00:00,210.0,61.25,1.8297287086727927
1980-04-14 03:00:00,210.0,61.25,1.3863717123795363
1980-04-14 04:00:00,210.0,61.25,1.2509752644097398
1980-04-14 05:00:00,210.0,61.25,0.5775328009782674
1980-04-14 06:00:00,210.0,61.25,0.3943493713720718
1980-04-14 07:00:00,210.0,61.25,0.5731080804563784
1980-04-14 08:00:00,210.0,61.25,0.5651435835169787
1980-04-14 09:00:00,210.0,61.25,0.5447898691162902
1980-04-14 10:00:00,210.0,61.25,0.2642625880285414
1980-04-14 11:00:00,210.0,61.25,0.43682668838220406
1980-04-14 12:00:00,210.0,61.25,0.47664917307920307
1980-04-14 13:00:00,210.0,61.25,0.33948283690065084
1980-04-14 14:00:00,210.0,61.25,0.34656238973567266
1980-04-14 15:00:00,210.0,61.25,0.33948283690065084
1980-04-14 16:00:00,210.0,61.25,0.22974976795780888
1980-04-14 17:00:00,210.0,61.25,0.17222840117325466
1980-04-14 18:00:00,210.0,61.25,0.05364589118663554
1980-04-14 19:00:00,210.0,61.25,-0.16139552617715935
1980-04-14 20:00:00,210.0,61.25,-0.4180293164467086
1980-04-14 21:00:00,210.0,61.25,-0.4578518011437076
1980-04-14 22:00:00,210.0,61.25,-0.3012166946688448
1980-04-14 23:00:00,210.0,61.25,-0.22688138990111328
1980-04-15 00:00:00,210.0,61.25,0.00497396544585893
1980-04-15 01:00:00,210.0,61.25,0.09523826409238989
1980-04-15 02:00:00,210.0,61.25,0.24213898541909762
1980-04-15 03:00:00,210.0,61.25,0.5598339188907122
1980-04-15 04:00:00,210.0,61.25,0.557179086577579
1980-04-15 05:00:00,210.0,61.25,0.4439062412172259
1980-04-15 06:00:00,210.0,61.25,0.36957093644949435
1980-04-15 07:00:00,210.0,61.25,0.5138168254630688
1980-04-15 08:00:00,210.0,61.25,0.6775314847729539
1980-04-15 09:00:00,210.0,61.25,0.9085018960155482
1980-04-15 10:00:00,210.0,61.25,0.6934604786517533
1980-04-15 11:00:00,210.0,61.25,0.4890383905404918
1980-04-15 12:00:00,210.0,61.25,0.1837326745301655
1980-04-15 13:00:00,210.0,61.25,-0.027768966416118257
1980-04-15 14:00:00,210.0,61.25,-0.17466968774282554
1980-04-15 15:00:00,210.0,61.25,-0.17909440826471457
1980-04-15 16:00:00,210.0,61.25,-0.2569694894499568
1980-04-15 17:00:00,210.0,61.25,-0.2259964457967354
1980-04-15 18:00:00,210.0,61.25,-0.34457895578335496
1980-04-15 19:00:00,210.0,61.25,-0.6605040010462138
1980-04-15 20:00:00,210.0,61.25,-1.0277558043629826
1980-04-15 21:00:00,210.0,61.25,-1.31270780597262
1980-04-15 22:00:00,210.0,61.25,-1.4852719063262827
1980-04-15 23:00:00,210.0,61.25,-1.414476377976062
1980-04-16 00:00:00,210.0,61.25,-1.487041794535038
1980-04-16 01:00:00,210.0,61.25,-1.3755388373834407
1980-04-16 02:00:00,210.0,61.25,-1.273770265379999
1980-04-16 03:00:00,210.0,61.25,-1.4666880801343498
1980-04-16 04:00:00,210.0,61.25,-2.064910294693713
1980-04-16 05:00:00,210.0,61.25,-2.818882671623561
1980-04-16 06:00:00,210.0,61.25,-3.0905605116675323
1980-04-16 07:00:00,210.0,61.25,-2.550744607997101
1980-04-16 08:00:00,210.0,61.25,-2.086148953198779
1980-04-16 09:00:00,210.0,61.25,-2.00296420738727
1980-04-16 10:00:00,210.0,61.25,-1.7737636843534312
1980-04-16 11:00:00,210.0,61.25,-1.5427932731108367
1980-04-16 12:00:00,210.0,61.25,-1.7277465909257879
1980-04-16 13:00:00,210.0,61.25,-1.7242068145082767
1980-04-16 14:00:00,210.0,61.25,-1.7073928765250994
1980-04-16 15:00:00,210.0,61.25,-1.5410233849020811
1980-04-16 16:00:00,210.0,61.25,-1.4277505395417285
1980-04-16 17:00:00,210.0,61.25,-1.145453370245224
1980-04-16 18:00:00,210.0,61.25,-1.2569563273968214
1980-04-16 19:00:00,210.0,61.25,-1.4684579683431052
1980-04-16 20:00:00,210.0,61.25,-1.5702265403465472
1980-04-16 21:00:00,210.0,61.25,-1.6498715097405452
1980-04-16 22:00:00,210.0,61.25,-1.607394192730413
1980-04-16 23:00:00,210.0,61.25,-1.2436821658311552
1980-04-17 00:00:00,210.0,61.25,-1.0224461397367162
1980-04-17 01:00:00,210.0,61.25,-1.156957643602135
1980-04-17 02:00:00,210.0,61.25,-1.149878090767113
1980-04-17 03:00:00,210.0,61.25,-1.2038596811341562
1980-04-17 04:00:00,210.0,61.25,-1.3622646758177746
1980-04-17 05:00:00,210.0,61.25,-1.3286367998514197
1980-04-17 06:00:00,210.0,61.25,-1.0206762515279606
1980-04-17 07:00:00,210.0,61.25,-0.6578491687330805
1980-04-17 08:00:00,210.0,61.25,-0.38882616100224254
1980-04-17 09:00:00,210.0,61.25,-0.3321897383220662
1980-04-17 10:00:00,210.0,61.25,-0.32157040906953327
1980-04-17 11:00:00,210.0,61.25,-0.5410365469552167
1980-04-17 12:00:00,210.0,61.25,-0.8905894681844304
1980-04-17 13:00:00,210.0,61.25,-1.1020911091307142
1980-04-17 14:00:00,210.0,61.25,-1.3118228618682424
1980-04-17 15:00:00,210.0,61.25,-1.393237719470996
1980-04-17 16:00:00,210.0,61.25,-1.49412134737006
1980-04-17 17:00:00,210.0,61.25,-1.4321752600636173
1980-04-17 18:00:00,210.0,61.25,-1.7481003053264763
1980-04-17 19:00:00,210.0,61.25,-2.0047340955960253
1980-04-17 20:00:00,210.0,61.25,-2.311809699815107
1980-04-17 21:00:00,210.0,61.25,-2.286146320788152
1980-04-17 22:00:00,210.0,61.25,-1.9684513873165375
1980-04-17 23:00:00,210.0,61.25,-1.4436795334205281
1980-04-18 00:00:00,210.0,61.25,-1.574651260868436
1980-04-18 01:00:00,210.0,61.25,-1.647216677427412
1980-04-18 02:00:00,210.0,61.25,-1.970221275525293
1980-04-18 03:00:00,210.0,61.25,-1.5029707884138377
1980-04-18 04:00:00,210.0,61.25,-0.826873492669232
1980-04-18 05:00:00,210.0,61.25,-0.8428024865480315
1980-04-18 06:00:00,210.0,61.25,-0.9728892698915617
1980-04-18 07:00:00,210.0,61.25,-1.3242120793295309
1980-04-18 08:00:00,210.0,61.25,-1.6604908389930784
1980-04-18 09:00:00,210.0,61.25,-1.7711088520402978
1980-04-18 10:00:00,210.0,61.25,-2.2295098981079757
1980-04-18 11:00:00,210.0,61.25,-2.180837972367199
1980-04-18 12:00:00,210.0,61.25,-2.218005624751065
1980-04-18 13:00:00,210.0,61.25,-2.55516932851899
1980-04-18 14:00:00,210.0,61.25,-3.077286350101866
1980-04-18 15:00:00,210.0,61.25,-3.204718301132263
1980-04-18 16:00:00,210.0,61.25,-3.1843645867315744
1980-04-18 17:00:00,210.0,61.25,-3.0808261265193773
1980-04-18 18:00:00,210.0,61.25,-3.0277294802567116
1980-04-18 19:00:00,210.0,61.25,-2.932155516983914
1980-04-18 20:00:00,210.0,61.25,-2.806493454162273
1980-04-18 21:00:00,210.0,61.25,-2.5578241608321233
1980-04-18 22:00:00,210.0,61.25,-1.948097672915849
1980-04-18 23:00:00,210.0,61.25,-1.4994310119963268
1980-04-19 00:00:00,210.0,61.25,-1.2525316068749326
1980-04-19 01:00:00,210.0,61.25,-0.8197939398342098
1980-04-19 02:00:00,210.0,61.25,-0.6162567958273262
1980-04-19 03:00:00,210.0,61.25,-0.727759752978923
1980-04-19 04:00:00,210.0,61.25,-0.7640424612584114
1980-04-19 05:00:00,210.0,61.25,-0.8543067599049423
1980-04-19 06:00:00,210.0,61.25,-0.8366078778173871
1980-04-19 07:00:00,210.0,61.25,-0.9905881519791169
1980-04-19 08:00:00,210.0,61.25,-1.1755414697940678
1980-04-19 09:00:00,210.0,61.25,-1.0233310838410938
1980-04-19 10:00:00,210.0,61.25,-1.0958965004000698
1980-04-19 11:00:00,210.0,61.25,-0.7109458149957457
1980-04-19 12:00:00,210.0,61.25,-0.2038728431872916
1980-04-19 13:00:00,210.0,61.25,0.0421416178297247
1980-04-19 14:00:00,210.0,61.25,0.2076261653483651
1980-04-19 15:00:00,210.0,61.25,0.2748819172810748
1980-04-19 16:00:00,210.0,61.25,0.2571830351935196
1980-04-19 17:00:00,210.0,61.25,0.22178527101840917
1980-04-19 18:00:00,210.0,61.25,0.21824549460089804
1980-04-19 19:00:00,210.0,61.25,0.5102770490455577
1980-04-19 20:00:00,210.0,61.25,0.6899207022342422
1980-04-19 21:00:00,210.0,61.25,0.7049647520086642
1980-04-19 22:00:00,210.0,61.25,0.36957093644949435
1980-04-19 23:00:00,210.0,61.25,0.018248127011525117
1980-04-20 00:00:00,210.0,61.25,0.18727245094767664
1980-04-20 01:00:00,210.0,61.25,0.5067372726280466
1980-04-20 02:00:00,210.0,61.25,0.5545242542644457
1980-04-20 03:00:00,210.0,61.25,0.48284378180984744
1980-04-20 04:00:00,210.0,61.25,0.32178395481309563
1980-04-20 05:00:00,210.0,61.25,0.19700683609583214
1980-04-20 06:00:00,210.0,61.25,0.11559197849307834
1980-04-20 07:00:00,210.0,61.25,0.18904233915643243
1980-04-20 08:00:00,210.0,61.25,0.14037041341565581
1980-04-20 09:00:00,210.0,61.25,-0.06228178648685034
1980-04-20 10:00:00,210.0,61.25,0.01470835059401443
1980-04-20 11:00:00,210.0,61.25,0.2607228116110303
1980-04-20 12:00:00,210.0,61.25,0.20408638893085396
1980-04-20 13:00:00,210.0,61.25,0.09966298461427892
1980-04-20 14:00:00,210.0,61.25,0.2253250474359203
1980-04-20 15:00:00,210.0,61.25,0.3439075574225394
1980-04-20 16:00:00,210.0,61.25,0.06249533223041315
1980-04-20 17:00:00,210.0,61.25,-0.09413977424444964
1980-04-20 18:00:00,210.0,61.25,-0.4649313539787294
1980-04-20 19:00:00,210.0,61.25,-0.7401489704402118
1980-04-20 20:00:00,210.0,61.25,-0.9905881519791169
1980-04-20 21:00:00,210.0,61.25,-1.0065171458579165
1980-04-20 22:00:00,210.0,61.25,-1.1082857178613583
1980-04-20 23:00:00,210.0,61.25,-0.6251062368711033
1980-04-21 00:00:00,210.0,61.25,-0.022459301789851338
1980-04-21 01:00:00,210.0,61.25,0.09523826409238989
1980-04-21 02:00:00,210.0,61.25,-0.3852863845847314
1980-04-21 03:00:00,210.0,61.25,-0.6162567958273262
1980-04-21 04:00:00,210.0,61.25,-0.6649287215681023
1980-04-21 05:00:00,210.0,61.25,-0.7764316787196996
1980-04-21 06:00:00,210.0,61.25,-1.3773087255921963
1980-04-21 07:00:00,210.0,61.25,-2.0242028658923363
1980-04-21 08:00:00,210.0,61.25,-2.627734745077966
1980-04-21 09:00:00,210.0,61.25,-2.4516308683067924
1980-04-21 10:00:00,210.0,61.25,-2.1135822204344894
1980-04-21 11:00:00,210.0,61.25,-3.662234403095563
1980-04-21 12:00:00,210.0,61.25,-3.9551509016446005
1980-04-21 13:00:00,210.0,61.25,-4.312668319813214
1980-04-21 14:00:00,210.0,61.25,-4.679920123129983
1980-04-21 15:00:00,210.0,61.25,-5.324159431116989
1980-04-21 16:00:00,210.0,61.25,-5.3285841516388786
1980-04-21 17:00:00,210.0,61.25,-4.889651875867511
1980-04-21 18:00:00,210.0,61.25,-4.514435575611342
1980-04-21 19:00:00,210.0,61.25,-3.881700540981247
